order_id,sku,order_quantity,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-103509,SKU-00152,1,DC-18,STANDARD,2026-08-19T07:00:00,2026-08-19T15:00:00,STAGED,STAGED,EU,SAME_DAY
ORD-103510,SKU-00980,1,DC-16,STANDARD,2026-08-19T07:03:00,2026-08-19T19:03:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-103511,SKU-00924,1,DC-17,STANDARD,2026-08-19T07:10:00,2026-08-19T13:10:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-103512,SKU-00758,1,DC-16,EXPEDITE,2026-08-19T07:23:00,2026-08-20T07:23:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-103513,SKU-00416,1,DC-02,CRITICAL,2026-08-19T07:23:00,2026-08-19T13:23:00,STAGED,STAGED,EU,SAME_DAY
ORD-103514,SKU-00226,1,DC-18,CRITICAL,2026-08-19T07:27:00,2026-08-19T13:27:00,ALLOCATED,HOLD,EU,SAME_DAY
ORD-103515,SKU-00050,1,DC-08,STANDARD,2026-08-19T07:32:00,2026-08-19T11:32:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-103516,SKU-00077,1,DC-12,CRITICAL,2026-08-19T07:49:00,2026-08-19T19:49:00,EXCEPTION,HOLD,MEA,STANDARD
ORD-103517,SKU-00471,1,DC-16,STANDARD,2026-08-19T07:50:00,2026-08-19T15:50:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-103518,SKU-00766,1,DC-03,STANDARD,2026-08-19T07:51:00,2026-08-19T15:51:00,PICKING,PICKING,APAC,SAME_DAY
ORD-103519,SKU-00874,1,DC-16,STANDARD,2026-08-19T07:54:00,2026-08-20T07:54:00,PICKING,PICKING,MEA,STANDARD
ORD-103520,SKU-00968,1,DC-13,STANDARD,2026-08-19T08:07:00,2026-08-19T20:07:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-103521,SKU-00171,1,DC-13,STANDARD,2026-08-19T08:20:00,2026-08-19T16:20:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-103522,SKU-01189,1,DC-14,STANDARD,2026-08-19T08:42:00,2026-08-19T20:42:00,PICKING,PICKING,MEA,STANDARD
ORD-103523,SKU-00306,1,DC-05,CRITICAL,2026-08-19T08:46:00,2026-08-19T14:46:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-103524,SKU-00124,1,DC-16,STANDARD,2026-08-19T08:47:00,2026-08-19T14:47:00,EXCEPTION,HOLD,APAC,SAME_DAY
ORD-103525,SKU-00624,1,DC-07,STANDARD,2026-08-19T09:11:00,2026-08-20T09:11:00,PACKING,PACKING,EU,SAME_DAY
ORD-103526,SKU-00332,1,DC-07,CRITICAL,2026-08-19T09:11:00,2026-08-19T15:11:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-103527,SKU-00096,1,DC-02,STANDARD,2026-08-19T09:21:00,2026-08-19T17:21:00,RELEASED,RELEASED,MEA,NEXT_DAY
ORD-103528,SKU-00192,1,DC-01,STANDARD,2026-08-19T09:26:00,2026-08-20T09:26:00,STAGED,HOLD,APAC,STANDARD
ORD-103529,SKU-00508,1,DC-02,STANDARD,2026-08-19T09:27:00,2026-08-19T13:27:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-103530,SKU-00429,1,DC-14,STANDARD,2026-08-19T09:31:00,2026-08-19T15:31:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-103531,SKU-00866,1,DC-05,STANDARD,2026-08-19T10:00:00,2026-08-19T16:00:00,STAGED,HOLD,APAC,SAME_DAY
ORD-103532,SKU-00830,1,DC-18,STANDARD,2026-08-19T10:02:00,2026-08-20T10:02:00,PACKING,HOLD,MEA,NEXT_DAY
ORD-103533,SKU-00471,1,DC-17,EXPEDITE,2026-08-19T10:13:00,2026-08-19T16:13:00,ALLOCATED,EXCEPTION,LATAM,STANDARD
ORD-103534,SKU-00006,1,DC-05,STANDARD,2026-08-19T10:24:00,2026-08-19T22:24:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-103535,SKU-01062,1,DC-13,STANDARD,2026-08-19T10:25:00,2026-08-19T22:25:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-103536,SKU-00911,1,DC-07,STANDARD,2026-08-19T10:27:00,2026-08-19T16:27:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-103537,SKU-00095,1,DC-05,STANDARD,2026-08-19T10:30:00,2026-08-19T14:30:00,STAGED,HOLD,LATAM,STANDARD
ORD-103538,SKU-01023,1,DC-17,STANDARD,2026-08-19T10:47:00,2026-08-19T22:47:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-103539,SKU-00158,1,DC-09,CRITICAL,2026-08-19T10:49:00,2026-08-19T18:49:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-103540,SKU-01109,1,DC-16,EXPEDITE,2026-08-19T11:10:00,2026-08-20T11:10:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-103541,SKU-01059,1,DC-13,STANDARD,2026-08-19T11:11:00,2026-08-19T19:11:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-103542,SKU-00504,1,DC-18,CRITICAL,2026-08-19T11:14:00,2026-08-19T23:14:00,RELEASED,EXCEPTION,EU,STANDARD
ORD-103543,SKU-00196,1,DC-07,STANDARD,2026-08-19T11:19:00,2026-08-19T23:19:00,ALLOCATED,EXCEPTION,LATAM,SAME_DAY
ORD-103544,SKU-01069,1,DC-17,STANDARD,2026-08-19T11:24:00,2026-08-19T15:24:00,PICKING,PICKING,MEA,STANDARD
ORD-103545,SKU-00733,1,DC-08,STANDARD,2026-08-19T11:24:00,2026-08-19T23:24:00,RELEASED,HOLD,MEA,SAME_DAY
ORD-103546,SKU-00603,1,DC-07,STANDARD,2026-08-19T11:25:00,2026-08-19T15:25:00,PACKING,EXCEPTION,APAC,STANDARD
ORD-103547,SKU-00793,1,DC-16,EXPEDITE,2026-08-19T11:25:00,2026-08-19T19:25:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-103548,SKU-00106,1,DC-11,STANDARD,2026-08-19T11:42:00,2026-08-19T15:42:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-103549,SKU-00829,1,DC-17,STANDARD,2026-08-19T11:57:00,2026-08-20T11:57:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-103550,SKU-00668,1,DC-06,EXPEDITE,2026-08-19T11:58:00,2026-08-20T11:58:00,RELEASED,EXCEPTION,LATAM,NEXT_DAY
ORD-103551,SKU-01167,1,DC-18,CRITICAL,2026-08-19T11:58:00,2026-08-19T23:58:00,STAGED,HOLD,EU,STANDARD
ORD-103552,SKU-00131,1,DC-07,EXPEDITE,2026-08-19T12:08:00,2026-08-19T18:08:00,SHIPPED,HOLD,MEA,STANDARD
ORD-103553,SKU-00952,1,DC-06,STANDARD,2026-08-19T12:09:00,2026-08-19T20:09:00,SHIPPED,EXCEPTION,LATAM,STANDARD
ORD-103554,SKU-00671,1,DC-11,STANDARD,2026-08-19T12:22:00,2026-08-19T18:22:00,PICKING,EXCEPTION,APAC,STANDARD
ORD-103555,SKU-00424,1,DC-07,STANDARD,2026-08-19T12:26:00,2026-08-20T00:26:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-103556,SKU-00024,1,DC-15,STANDARD,2026-08-19T12:26:00,2026-08-19T20:26:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-103557,SKU-00270,1,DC-05,CRITICAL,2026-08-19T12:27:00,2026-08-20T12:27:00,ALLOCATED,EXCEPTION,EU,NEXT_DAY
ORD-103558,SKU-00468,1,DC-11,CRITICAL,2026-08-19T12:37:00,2026-08-20T12:37:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-103559,SKU-00685,1,DC-16,EXPEDITE,2026-08-19T12:39:00,2026-08-19T20:39:00,STAGED,EXCEPTION,MEA,SAME_DAY
ORD-103560,SKU-00490,1,DC-14,STANDARD,2026-08-19T12:56:00,2026-08-20T00:56:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-103561,SKU-00058,1,DC-17,EXPEDITE,2026-08-19T13:01:00,2026-08-19T17:01:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-103562,SKU-00499,1,DC-18,CRITICAL,2026-08-19T13:15:00,2026-08-19T19:15:00,PACKING,HOLD,EU,SAME_DAY
ORD-103563,SKU-00972,1,DC-10,STANDARD,2026-08-19T13:19:00,2026-08-20T01:19:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-103564,SKU-00696,1,DC-14,STANDARD,2026-08-19T13:19:00,2026-08-19T19:19:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-103565,SKU-00730,1,DC-14,EXPEDITE,2026-08-19T13:26:00,2026-08-19T21:26:00,PACKING,EXCEPTION,APAC,NEXT_DAY
ORD-103566,SKU-00663,1,DC-04,STANDARD,2026-08-19T13:29:00,2026-08-19T17:29:00,PICKING,PICKING,EU,STANDARD
ORD-103567,SKU-00562,1,DC-06,CRITICAL,2026-08-19T13:37:00,2026-08-20T13:37:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-103568,SKU-00299,1,DC-09,STANDARD,2026-08-19T13:38:00,2026-08-19T19:38:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-103569,SKU-00723,1,DC-01,EXPEDITE,2026-08-19T13:38:00,2026-08-20T01:38:00,PICKING,EXCEPTION,APAC,SAME_DAY
ORD-103570,SKU-00349,1,DC-08,EXPEDITE,2026-08-19T13:49:00,2026-08-19T19:49:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-103571,SKU-00204,1,DC-17,STANDARD,2026-08-19T13:53:00,2026-08-20T13:53:00,EXCEPTION,HOLD,EU,NEXT_DAY
ORD-103572,SKU-01082,1,DC-06,EXPEDITE,2026-08-19T14:00:00,2026-08-20T14:00:00,STAGED,HOLD,APAC,NEXT_DAY
ORD-103573,SKU-00190,1,DC-18,STANDARD,2026-08-19T14:06:00,2026-08-19T22:06:00,RELEASED,HOLD,MEA,STANDARD
ORD-103574,SKU-01174,1,DC-02,STANDARD,2026-08-19T14:16:00,2026-08-20T14:16:00,PACKING,EXCEPTION,LATAM,SAME_DAY
ORD-103575,SKU-00382,1,DC-08,STANDARD,2026-08-19T14:22:00,2026-08-19T22:22:00,PACKING,HOLD,MEA,NEXT_DAY
ORD-103576,SKU-00740,1,DC-03,STANDARD,2026-08-19T14:40:00,2026-08-19T22:40:00,SHIPPED,EXCEPTION,APAC,SAME_DAY
ORD-103577,SKU-00034,1,DC-13,EXPEDITE,2026-08-19T14:44:00,2026-08-19T18:44:00,PACKING,HOLD,LATAM,NEXT_DAY
ORD-103578,SKU-00663,1,DC-11,CRITICAL,2026-08-19T14:46:00,2026-08-19T20:46:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-103579,SKU-00267,1,DC-04,STANDARD,2026-08-19T14:50:00,2026-08-20T02:50:00,PACKING,PACKING,EU,STANDARD
ORD-103580,SKU-00519,1,DC-11,STANDARD,2026-08-19T14:58:00,2026-08-19T18:58:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-103581,SKU-01007,1,DC-11,STANDARD,2026-08-19T15:03:00,2026-08-19T23:03:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-103582,SKU-00223,1,DC-18,STANDARD,2026-08-19T15:05:00,2026-08-19T21:05:00,SHIPPED,HOLD,LATAM,STANDARD
ORD-103583,SKU-00222,1,DC-03,CRITICAL,2026-08-19T15:16:00,2026-08-20T03:16:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-103584,SKU-00892,1,DC-08,STANDARD,2026-08-19T15:20:00,2026-08-19T21:20:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-103585,SKU-00309,1,DC-03,STANDARD,2026-08-19T15:22:00,2026-08-19T23:22:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-103586,SKU-01102,1,DC-17,STANDARD,2026-08-19T15:31:00,2026-08-19T23:31:00,STAGED,STAGED,EU,NEXT_DAY
ORD-103587,SKU-01148,1,DC-14,STANDARD,2026-08-19T15:33:00,2026-08-19T19:33:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-103588,SKU-00864,1,DC-01,EXPEDITE,2026-08-19T15:34:00,2026-08-20T15:34:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-103589,SKU-00624,1,DC-07,STANDARD,2026-08-19T15:38:00,2026-08-19T23:38:00,RELEASED,EXCEPTION,LATAM,STANDARD
ORD-103590,SKU-00631,1,DC-13,STANDARD,2026-08-19T15:57:00,2026-08-19T21:57:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-103591,SKU-00544,1,DC-12,EXPEDITE,2026-08-19T15:59:00,2026-08-19T19:59:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-103592,SKU-01047,1,DC-07,EXPEDITE,2026-08-19T16:02:00,2026-08-20T16:02:00,PACKING,PACKING,EU,STANDARD
ORD-103593,SKU-01063,1,DC-06,EXPEDITE,2026-08-19T16:04:00,2026-08-19T22:04:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-103594,SKU-00017,1,DC-06,CRITICAL,2026-08-19T16:09:00,2026-08-20T16:09:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-103595,SKU-00964,1,DC-11,CRITICAL,2026-08-19T16:10:00,2026-08-20T04:10:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-103596,SKU-00280,1,DC-09,STANDARD,2026-08-19T16:30:00,2026-08-20T16:30:00,ALLOCATED,EXCEPTION,EU,NEXT_DAY
ORD-103597,SKU-00624,1,DC-13,STANDARD,2026-08-19T16:35:00,2026-08-20T00:35:00,PACKING,PACKING,MEA,STANDARD
ORD-103598,SKU-00786,1,DC-06,STANDARD,2026-08-19T16:41:00,2026-08-20T16:41:00,STAGED,EXCEPTION,MEA,STANDARD
ORD-103599,SKU-00356,1,DC-03,EXPEDITE,2026-08-19T16:42:00,2026-08-20T04:42:00,ALLOCATED,EXCEPTION,APAC,SAME_DAY
ORD-103600,SKU-00395,1,DC-09,STANDARD,2026-08-19T17:11:00,2026-08-20T17:11:00,PACKING,PACKING,MEA,SAME_DAY
ORD-103601,SKU-00239,1,DC-07,STANDARD,2026-08-19T17:15:00,2026-08-20T05:15:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-103602,SKU-00419,1,DC-06,STANDARD,2026-08-19T17:17:00,2026-08-20T05:17:00,RELEASED,RELEASED,MEA,STANDARD
ORD-103603,SKU-01184,1,DC-13,EXPEDITE,2026-08-19T17:18:00,2026-08-19T21:18:00,RELEASED,HOLD,LATAM,NEXT_DAY
ORD-103604,SKU-00501,1,DC-05,STANDARD,2026-08-19T17:27:00,2026-08-19T21:27:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-103605,SKU-00980,1,DC-13,STANDARD,2026-08-19T17:31:00,2026-08-19T21:31:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-103606,SKU-00992,1,DC-13,STANDARD,2026-08-19T17:41:00,2026-08-20T05:41:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-103607,SKU-00052,1,DC-18,EXPEDITE,2026-08-19T17:47:00,2026-08-19T21:47:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-103608,SKU-00158,1,DC-05,STANDARD,2026-08-19T17:57:00,2026-08-20T17:57:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-103609,SKU-01018,1,DC-12,STANDARD,2026-08-19T17:58:00,2026-08-20T01:58:00,STAGED,HOLD,MEA,NEXT_DAY
ORD-103610,SKU-00575,1,DC-02,STANDARD,2026-08-19T18:07:00,2026-08-20T06:07:00,ALLOCATED,HOLD,EU,SAME_DAY
ORD-103611,SKU-00385,1,DC-06,STANDARD,2026-08-19T18:21:00,2026-08-20T18:21:00,ALLOCATED,HOLD,EU,SAME_DAY
ORD-103612,SKU-00843,1,DC-07,STANDARD,2026-08-19T18:21:00,2026-08-19T22:21:00,ALLOCATED,HOLD,EU,STANDARD
ORD-103613,SKU-00202,1,DC-03,STANDARD,2026-08-19T18:26:00,2026-08-19T22:26:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-103614,SKU-00883,1,DC-01,STANDARD,2026-08-19T18:33:00,2026-08-20T18:33:00,ALLOCATED,EXCEPTION,EU,STANDARD
ORD-103615,SKU-00905,1,DC-03,EXPEDITE,2026-08-19T18:40:00,2026-08-19T22:40:00,PACKING,PACKING,APAC,SAME_DAY
ORD-103616,SKU-01146,1,DC-16,STANDARD,2026-08-19T18:53:00,2026-08-19T22:53:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-103617,SKU-00967,1,DC-06,STANDARD,2026-08-19T18:55:00,2026-08-20T18:55:00,SHIPPED,HOLD,EU,STANDARD
ORD-103618,SKU-01023,1,DC-18,EXPEDITE,2026-08-19T19:06:00,2026-08-20T19:06:00,PACKING,HOLD,MEA,NEXT_DAY
ORD-103619,SKU-00818,1,DC-01,EXPEDITE,2026-08-19T19:12:00,2026-08-20T19:12:00,PICKING,PICKING,LATAM,NEXT_DAY
ORD-103620,SKU-00680,1,DC-07,STANDARD,2026-08-19T19:19:00,2026-08-20T03:19:00,PICKING,PICKING,EU,STANDARD
ORD-103621,SKU-00569,1,DC-09,STANDARD,2026-08-19T19:25:00,2026-08-20T01:25:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-103622,SKU-00789,1,DC-13,EXPEDITE,2026-08-19T19:38:00,2026-08-20T07:38:00,STAGED,STAGED,EU,SAME_DAY
ORD-103623,SKU-00741,1,DC-13,EXPEDITE,2026-08-19T19:43:00,2026-08-19T23:43:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-103624,SKU-00142,1,DC-08,STANDARD,2026-08-19T19:48:00,2026-08-20T01:48:00,PICKING,PICKING,MEA,STANDARD
ORD-103625,SKU-00900,1,DC-05,STANDARD,2026-08-19T19:48:00,2026-08-20T03:48:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-103626,SKU-00430,1,DC-05,STANDARD,2026-08-19T19:52:00,2026-08-20T01:52:00,PICKING,HOLD,APAC,STANDARD
ORD-103627,SKU-00676,1,DC-10,STANDARD,2026-08-19T19:56:00,2026-08-19T23:56:00,STAGED,HOLD,APAC,STANDARD
ORD-103628,SKU-00145,1,DC-08,STANDARD,2026-08-19T19:58:00,2026-08-20T19:58:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-103629,SKU-00292,1,DC-01,STANDARD,2026-08-19T20:10:00,2026-08-20T20:10:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-103630,SKU-00908,1,DC-15,STANDARD,2026-08-19T20:37:00,2026-08-20T02:37:00,PICKING,PICKING,LATAM,NEXT_DAY
ORD-103631,SKU-00710,1,DC-01,STANDARD,2026-08-19T20:39:00,2026-08-20T02:39:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-103632,SKU-00546,1,DC-07,STANDARD,2026-08-19T20:48:00,2026-08-20T02:48:00,RELEASED,HOLD,LATAM,NEXT_DAY
ORD-103633,SKU-00558,1,DC-14,STANDARD,2026-08-19T20:58:00,2026-08-20T02:58:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-103634,SKU-00746,1,DC-17,STANDARD,2026-08-19T21:26:00,2026-08-20T01:26:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-103635,SKU-00761,1,DC-16,STANDARD,2026-08-19T21:39:00,2026-08-20T03:39:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-103636,SKU-01023,1,DC-11,EXPEDITE,2026-08-19T21:43:00,2026-08-20T05:43:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-103637,SKU-00275,1,DC-12,STANDARD,2026-08-19T21:47:00,2026-08-20T09:47:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-103638,SKU-00108,1,DC-10,EXPEDITE,2026-08-19T22:02:00,2026-08-20T04:02:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-103639,SKU-00902,1,DC-05,STANDARD,2026-08-19T22:11:00,2026-08-20T06:11:00,RELEASED,RELEASED,MEA,STANDARD
ORD-103640,SKU-00407,1,DC-13,STANDARD,2026-08-19T22:13:00,2026-08-20T10:13:00,ALLOCATED,ALLOCATED,EU,SAME_DAY
ORD-103641,SKU-00905,1,DC-13,STANDARD,2026-08-19T22:19:00,2026-08-20T06:19:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-103642,SKU-00901,1,DC-12,CRITICAL,2026-08-19T22:36:00,2026-08-20T10:36:00,STAGED,HOLD,APAC,SAME_DAY
ORD-103643,SKU-01011,1,DC-14,STANDARD,2026-08-19T22:39:00,2026-08-20T04:39:00,RELEASED,HOLD,MEA,SAME_DAY
ORD-103644,SKU-00710,1,DC-14,STANDARD,2026-08-19T22:42:00,2026-08-20T10:42:00,PICKING,HOLD,APAC,SAME_DAY
ORD-103645,SKU-00324,1,DC-01,STANDARD,2026-08-19T22:42:00,2026-08-20T22:42:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-103646,SKU-00884,1,DC-07,CRITICAL,2026-08-19T22:56:00,2026-08-20T10:56:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-103647,SKU-00506,1,DC-11,CRITICAL,2026-08-19T23:02:00,2026-08-20T03:02:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-103648,SKU-00759,1,DC-14,STANDARD,2026-08-19T23:04:00,2026-08-20T23:04:00,PACKING,PACKING,APAC,STANDARD
ORD-103649,SKU-01085,1,DC-15,STANDARD,2026-08-19T23:06:00,2026-08-20T05:06:00,PICKING,HOLD,APAC,NEXT_DAY
ORD-103650,SKU-00672,1,DC-02,STANDARD,2026-08-19T23:08:00,2026-08-20T07:08:00,RELEASED,RELEASED,APAC,STANDARD
ORD-103651,SKU-00459,1,DC-01,STANDARD,2026-08-19T23:14:00,2026-08-20T05:14:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-103652,SKU-00657,1,DC-03,STANDARD,2026-08-19T23:25:00,2026-08-20T05:25:00,PICKING,HOLD,EU,NEXT_DAY
ORD-103653,SKU-01050,1,DC-18,EXPEDITE,2026-08-19T23:31:00,2026-08-20T03:31:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-103654,SKU-01168,1,DC-07,EXPEDITE,2026-08-19T23:36:00,2026-08-20T07:36:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-103655,SKU-00511,1,DC-10,STANDARD,2026-08-19T23:46:00,2026-08-20T23:46:00,STAGED,STAGED,EU,SAME_DAY
ORD-103656,SKU-01109,1,DC-13,STANDARD,2026-08-19T23:49:00,2026-08-20T07:49:00,ALLOCATED,EXCEPTION,EU,SAME_DAY
ORD-103657,SKU-01007,1,DC-17,STANDARD,2026-08-19T23:52:00,2026-08-20T23:52:00,PICKING,PICKING,EU,STANDARD
ORD-103658,SKU-00821,1,DC-11,STANDARD,2026-08-19T23:55:00,2026-08-20T23:55:00,PICKING,EXCEPTION,APAC,STANDARD
ORD-103659,SKU-00445,1,DC-15,STANDARD,2026-08-19T23:56:00,2026-08-20T23:56:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-103660,SKU-01112,1,DC-12,STANDARD,2026-08-20T00:15:00,2026-08-21T00:15:00,RELEASED,RELEASED,EU,STANDARD
ORD-103661,SKU-00504,1,DC-11,STANDARD,2026-08-20T00:19:00,2026-08-20T08:19:00,PACKING,HOLD,LATAM,SAME_DAY
ORD-103662,SKU-00101,1,DC-11,STANDARD,2026-08-20T00:24:00,2026-08-20T04:24:00,SHIPPED,EXCEPTION,EU,NEXT_DAY
ORD-103663,SKU-01173,1,DC-10,EXPEDITE,2026-08-20T00:28:00,2026-08-20T08:28:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-103664,SKU-00918,1,DC-10,STANDARD,2026-08-20T00:29:00,2026-08-21T00:29:00,ALLOCATED,EXCEPTION,LATAM,SAME_DAY
ORD-103665,SKU-00340,1,DC-06,STANDARD,2026-08-20T00:31:00,2026-08-20T06:31:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-103666,SKU-00436,1,DC-14,STANDARD,2026-08-20T00:34:00,2026-08-20T06:34:00,RELEASED,RELEASED,APAC,STANDARD
ORD-103667,SKU-00172,1,DC-18,STANDARD,2026-08-20T01:01:00,2026-08-21T01:01:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-103668,SKU-00255,1,DC-07,CRITICAL,2026-08-20T01:06:00,2026-08-20T09:06:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-103669,SKU-00632,1,DC-10,EXPEDITE,2026-08-20T01:13:00,2026-08-20T09:13:00,PICKING,PICKING,APAC,STANDARD
ORD-103670,SKU-01122,1,DC-14,STANDARD,2026-08-20T01:45:00,2026-08-20T13:45:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-103671,SKU-00314,1,DC-13,EXPEDITE,2026-08-20T01:50:00,2026-08-20T05:50:00,PICKING,EXCEPTION,EU,SAME_DAY
ORD-103672,SKU-00900,1,DC-10,STANDARD,2026-08-20T02:01:00,2026-08-20T06:01:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-103673,SKU-00682,1,DC-04,CRITICAL,2026-08-20T02:06:00,2026-08-20T06:06:00,RELEASED,RELEASED,MEA,STANDARD
ORD-103674,SKU-00935,1,DC-16,STANDARD,2026-08-20T02:17:00,2026-08-21T02:17:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-103675,SKU-01193,1,DC-15,STANDARD,2026-08-20T02:21:00,2026-08-20T10:21:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-103676,SKU-00617,1,DC-05,STANDARD,2026-08-20T02:32:00,2026-08-20T14:32:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-103677,SKU-00268,1,DC-07,EXPEDITE,2026-08-20T02:40:00,2026-08-20T06:40:00,STAGED,STAGED,MEA,SAME_DAY
ORD-103678,SKU-00857,1,DC-03,STANDARD,2026-08-20T02:40:00,2026-08-20T06:40:00,PICKING,PICKING,MEA,STANDARD
ORD-103679,SKU-00377,1,DC-18,EXPEDITE,2026-08-20T02:43:00,2026-08-20T14:43:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-103680,SKU-00982,1,DC-03,STANDARD,2026-08-20T02:47:00,2026-08-20T10:47:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-103681,SKU-00723,1,DC-01,CRITICAL,2026-08-20T02:52:00,2026-08-20T10:52:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-103682,SKU-00587,1,DC-07,STANDARD,2026-08-20T03:00:00,2026-08-20T11:00:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-103683,SKU-00788,1,DC-01,CRITICAL,2026-08-20T03:02:00,2026-08-20T09:02:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-103684,SKU-00283,1,DC-13,STANDARD,2026-08-20T03:08:00,2026-08-20T11:08:00,STAGED,HOLD,LATAM,SAME_DAY
ORD-103685,SKU-00455,1,DC-09,STANDARD,2026-08-20T03:14:00,2026-08-20T15:14:00,PICKING,PICKING,MEA,SAME_DAY
ORD-103686,SKU-00526,1,DC-06,CRITICAL,2026-08-20T03:14:00,2026-08-20T11:14:00,PICKING,HOLD,MEA,NEXT_DAY
ORD-103687,SKU-00896,1,DC-12,CRITICAL,2026-08-20T03:16:00,2026-08-20T07:16:00,SHIPPED,SHIPPED,EU,NEXT_DAY
