shipment_id,order_id,warehouse_id,tms_status,carrier,planned_departure,actual_departure
SHP-103861,ORD-103861,DC-18,BOOKED,Carrier-D,2026-08-21T09:27:00,2026-08-21T09:34:00
SHP-103862,ORD-103862,DC-15,BOOKED,Carrier-A,2026-08-21T10:13:00,2026-08-21T10:25:00
SHP-103863,ORD-103863,DC-03,BOOKED,Carrier-A,2026-08-21T11:41:00,2026-08-21T10:18:00
SHP-103864,ORD-103864,DC-05,LOADED,Carrier-D,2026-08-21T10:11:00,2026-08-21T09:45:00
SHP-103865,ORD-103865,DC-16,AT_DOCK,Carrier-B,2026-08-21T08:45:00,2026-08-21T08:51:00
SHP-103866,ORD-103866,DC-17,PLANNED,Carrier-B,2026-08-21T10:51:00,2026-08-21T10:44:00
SHP-103867,ORD-103867,DC-03,BOOKED,Carrier-B,2026-08-21T10:44:00,2026-08-21T10:39:00
SHP-103868,ORD-103868,DC-09,DELAYED,Carrier-D,2026-08-21T11:29:00,2026-08-21T10:32:00
SHP-103869,ORD-103869,DC-09,DEPARTED,Carrier-D,2026-08-21T10:31:00,2026-08-21T09:23:00
SHP-103870,ORD-103870,DC-16,BOOKED,Carrier-A,2026-08-21T09:51:00,2026-08-21T10:35:00
SHP-103871,ORD-103871,DC-03,LOADED,Carrier-C,2026-08-21T11:50:00,2026-08-21T10:59:00
SHP-103872,ORD-103872,DC-07,DEPARTED,Carrier-C,2026-08-21T11:03:00,2026-08-21T11:21:00
SHP-103873,ORD-103873,DC-07,DEPARTED,Carrier-D,2026-08-21T10:01:00,2026-08-21T10:34:00
SHP-103874,ORD-103874,DC-18,LOADED,Carrier-A,2026-08-21T12:09:00,2026-08-21T10:44:00
SHP-103875,ORD-103875,DC-10,PLANNED,Carrier-A,2026-08-21T11:49:00,2026-08-21T11:04:00
SHP-103876,ORD-103876,DC-14,AT_DOCK,Carrier-B,2026-08-21T11:07:00,2026-08-21T10:42:00
SHP-103877,ORD-103877,DC-07,DELAYED,Carrier-B,2026-08-21T10:39:00,2026-08-21T11:19:00
SHP-103878,ORD-103878,DC-08,LOADED,Carrier-C,2026-08-21T11:44:00,2026-08-21T11:27:00
SHP-103879,ORD-103879,DC-06,BOOKED,Carrier-A,2026-08-21T13:18:00,2026-08-21T12:08:00
SHP-103880,ORD-103880,DC-13,DELAYED,Carrier-B,2026-08-21T12:15:00,2026-08-21T12:31:00
SHP-103881,ORD-103881,DC-11,DELAYED,Carrier-B,2026-08-21T13:16:00,2026-08-21T12:29:00
SHP-103882,ORD-103882,DC-04,DEPARTED,Carrier-D,2026-08-21T10:59:00,2026-08-21T11:23:00
SHP-103883,ORD-103883,DC-02,LOADED,Carrier-B,2026-08-21T10:29:00,2026-08-21T11:12:00
SHP-103884,ORD-103884,DC-13,DEPARTED,Carrier-A,2026-08-21T13:25:00,2026-08-21T12:55:00
SHP-103885,ORD-103885,DC-08,BOOKED,Carrier-D,2026-08-21T12:13:00,2026-08-21T12:18:00
SHP-103886,ORD-103886,DC-12,PLANNED,Carrier-C,2026-08-21T14:22:00,2026-08-21T13:16:00
SHP-103887,ORD-103887,DC-12,BOOKED,Carrier-D,2026-08-21T12:27:00,2026-08-21T12:40:00
SHP-103888,ORD-103888,DC-15,LOADED,Carrier-C,2026-08-21T13:03:00,2026-08-21T13:27:00
SHP-103889,ORD-103889,DC-15,LOADED,Carrier-B,2026-08-21T12:51:00,2026-08-21T11:53:00
SHP-103890,ORD-103890,DC-03,PLANNED,Carrier-A,2026-08-21T14:29:00,2026-08-21T13:44:00
SHP-103891,ORD-103891,DC-01,DEPARTED,Carrier-B,2026-08-21T11:54:00,2026-08-21T12:26:00
SHP-103892,ORD-103892,DC-06,AT_DOCK,Carrier-D,2026-08-21T12:39:00,2026-08-21T12:26:00
SHP-103893,ORD-103893,DC-09,BOOKED,Carrier-D,2026-08-21T11:29:00,2026-08-21T12:13:00
SHP-103894,ORD-103894,DC-14,DELAYED,Carrier-A,2026-08-21T14:28:00,2026-08-21T13:28:00
SHP-103895,ORD-103895,DC-04,PLANNED,Carrier-D,2026-08-21T13:41:00,2026-08-21T13:34:00
SHP-103896,ORD-103896,DC-18,PLANNED,Carrier-A,2026-08-21T13:21:00,2026-08-21T13:28:00
SHP-103897,ORD-103897,DC-07,PLANNED,Carrier-A,2026-08-21T14:59:00,2026-08-21T13:42:00
SHP-103898,ORD-103898,DC-18,PLANNED,Carrier-D,2026-08-21T14:20:00,2026-08-21T14:03:00
SHP-103899,ORD-103899,DC-06,PLANNED,Carrier-D,2026-08-21T13:39:00,2026-08-21T13:05:00
SHP-103900,ORD-103900,DC-18,AT_DOCK,Carrier-C,2026-08-21T14:17:00,2026-08-21T13:20:00
SHP-103901,ORD-103901,DC-14,DEPARTED,Carrier-D,2026-08-21T13:54:00,2026-08-21T14:28:00
SHP-103902,ORD-103902,DC-03,DEPARTED,Carrier-B,2026-08-21T14:13:00,2026-08-21T13:18:00
SHP-103903,ORD-103903,DC-12,PLANNED,Carrier-B,2026-08-21T13:09:00,2026-08-21T13:27:00
SHP-103904,ORD-103904,DC-05,BOOKED,Carrier-B,2026-08-21T13:32:00,2026-08-21T14:03:00
SHP-103905,ORD-103905,DC-18,LOADED,Carrier-D,2026-08-21T14:12:00,2026-08-21T14:29:00
SHP-103906,ORD-103906,DC-11,BOOKED,Carrier-C,2026-08-21T13:37:00,2026-08-21T14:01:00
SHP-103907,ORD-103907,DC-11,DEPARTED,Carrier-B,2026-08-21T15:33:00,2026-08-21T14:10:00
SHP-103908,ORD-103908,DC-17,AT_DOCK,Carrier-C,2026-08-21T13:47:00,2026-08-21T14:01:00
SHP-103909,ORD-103909,DC-06,DELAYED,Carrier-D,2026-08-21T15:07:00,2026-08-21T14:22:00
SHP-103910,ORD-103910,DC-17,BOOKED,Carrier-A,2026-08-21T14:49:00,2026-08-21T14:44:00
SHP-103911,ORD-103911,DC-10,DELAYED,Carrier-B,2026-08-21T16:15:00,2026-08-21T15:06:00
SHP-103912,ORD-103912,DC-05,DELAYED,Carrier-A,2026-08-21T16:24:00,2026-08-21T15:10:00
SHP-103913,ORD-103913,DC-10,LOADED,Carrier-D,2026-08-21T17:20:00,2026-08-21T16:01:00
SHP-103914,ORD-103914,DC-02,PLANNED,Carrier-A,2026-08-21T17:18:00,2026-08-21T16:24:00
SHP-103915,ORD-103915,DC-02,DEPARTED,Carrier-B,2026-08-21T17:30:00,2026-08-21T16:06:00
SHP-103916,ORD-103916,DC-03,LOADED,Carrier-C,2026-08-21T17:25:00,2026-08-21T16:22:00
SHP-103917,ORD-103917,DC-04,DEPARTED,Carrier-D,2026-08-21T18:04:00,2026-08-21T16:46:00
SHP-103918,ORD-103918,DC-17,DEPARTED,Carrier-C,2026-08-21T14:50:00,2026-08-21T15:24:00
SHP-103919,ORD-103919,DC-09,LOADED,Carrier-D,2026-08-21T16:08:00,2026-08-21T15:39:00
SHP-103920,ORD-103920,DC-18,DELAYED,Carrier-D,2026-08-21T15:43:00,2026-08-21T15:29:00
SHP-103921,ORD-103921,DC-12,BOOKED,Carrier-C,2026-08-21T17:20:00,2026-08-21T15:59:00
SHP-103922,ORD-103922,DC-03,DELAYED,Carrier-C,2026-08-21T17:18:00,2026-08-21T17:13:00
SHP-103923,ORD-103923,DC-01,DEPARTED,Carrier-C,2026-08-21T16:16:00,2026-08-21T15:58:00
SHP-103924,ORD-103924,DC-05,DELAYED,Carrier-D,2026-08-21T17:31:00,2026-08-21T17:06:00
SHP-103925,ORD-103925,DC-02,LOADED,Carrier-B,2026-08-21T17:20:00,2026-08-21T16:18:00
SHP-103926,ORD-103926,DC-10,PLANNED,Carrier-A,2026-08-21T18:53:00,2026-08-21T18:11:00
SHP-103927,ORD-103927,DC-15,AT_DOCK,Carrier-D,2026-08-21T18:07:00,2026-08-21T18:02:00
SHP-103928,ORD-103928,DC-09,DEPARTED,Carrier-D,2026-08-21T17:49:00,2026-08-21T18:29:00
SHP-103929,ORD-103929,DC-09,LOADED,Carrier-C,2026-08-21T18:08:00,2026-08-21T17:59:00
SHP-103930,ORD-103930,DC-16,AT_DOCK,Carrier-C,2026-08-21T17:33:00,2026-08-21T17:47:00
SHP-103931,ORD-103931,DC-12,DELAYED,Carrier-D,2026-08-21T17:36:00,2026-08-21T17:55:00
SHP-103932,ORD-103932,DC-07,AT_DOCK,Carrier-A,2026-08-21T18:43:00,2026-08-21T17:42:00
SHP-103933,ORD-103933,DC-15,DELAYED,Carrier-C,2026-08-21T17:51:00,2026-08-21T18:02:00
SHP-103934,ORD-103934,DC-13,LOADED,Carrier-A,2026-08-21T18:30:00,2026-08-21T19:04:00
SHP-103935,ORD-103935,DC-17,BOOKED,Carrier-B,2026-08-21T17:57:00,2026-08-21T18:15:00
SHP-103936,ORD-103936,DC-06,BOOKED,Carrier-A,2026-08-21T19:32:00,2026-08-21T18:41:00
SHP-103937,ORD-103937,DC-14,LOADED,Carrier-D,2026-08-21T19:18:00,2026-08-21T18:48:00
SHP-103938,ORD-103938,DC-07,PLANNED,Carrier-C,2026-08-21T20:18:00,2026-08-21T20:05:00
SHP-103939,ORD-103939,DC-07,AT_DOCK,Carrier-A,2026-08-21T19:42:00,2026-08-21T18:47:00
SHP-103940,ORD-103940,DC-14,AT_DOCK,Carrier-D,2026-08-21T19:21:00,2026-08-21T20:02:00
SHP-103941,ORD-103941,DC-01,BOOKED,Carrier-D,2026-08-21T19:35:00,2026-08-21T20:20:00
SHP-103942,ORD-103942,DC-08,DELAYED,Carrier-C,2026-08-21T19:34:00,2026-08-21T18:51:00
SHP-103943,ORD-103943,DC-16,DELAYED,Carrier-C,2026-08-21T20:38:00,2026-08-21T21:12:00
SHP-103944,ORD-103944,DC-03,LOADED,Carrier-A,2026-08-21T20:56:00,2026-08-21T21:18:00
SHP-103945,ORD-103945,DC-16,DEPARTED,Carrier-A,2026-08-21T20:35:00,2026-08-21T19:55:00
SHP-103946,ORD-103946,DC-10,BOOKED,Carrier-B,2026-08-21T20:21:00,2026-08-21T19:56:00
SHP-103947,ORD-103947,DC-09,LOADED,Carrier-D,2026-08-21T20:31:00,2026-08-21T20:01:00
SHP-103948,ORD-103948,DC-15,DELAYED,Carrier-B,2026-08-21T20:57:00,2026-08-21T21:31:00
SHP-103949,ORD-103949,DC-07,DEPARTED,Carrier-A,2026-08-21T20:32:00,2026-08-21T20:57:00
SHP-103950,ORD-103950,DC-13,BOOKED,Carrier-A,2026-08-21T22:28:00,2026-08-21T20:58:00
SHP-103951,ORD-103951,DC-10,LOADED,Carrier-B,2026-08-21T22:07:00,2026-08-21T21:07:00
SHP-103952,ORD-103952,DC-18,DELAYED,Carrier-A,2026-08-21T20:50:00,2026-08-21T21:30:00
SHP-103953,ORD-103953,DC-02,AT_DOCK,Carrier-C,2026-08-21T21:15:00,2026-08-21T21:55:00
SHP-103954,ORD-103954,DC-07,DELAYED,Carrier-A,2026-08-21T22:56:00,2026-08-21T22:45:00
SHP-103955,ORD-103955,DC-13,PLANNED,Carrier-A,2026-08-21T22:39:00,2026-08-21T21:53:00
SHP-103956,ORD-103956,DC-08,DELAYED,Carrier-C,2026-08-21T21:01:00,2026-08-21T21:26:00
SHP-103957,ORD-103957,DC-12,DELAYED,Carrier-D,2026-08-22T00:47:00,2026-08-21T23:19:00
SHP-103958,ORD-103958,DC-14,PLANNED,Carrier-B,2026-08-21T22:57:00,2026-08-21T21:34:00
SHP-103959,ORD-103959,DC-10,BOOKED,Carrier-A,2026-08-21T21:48:00,2026-08-21T22:14:00
SHP-103960,ORD-103960,DC-10,BOOKED,Carrier-B,2026-08-21T23:48:00,2026-08-21T22:51:00
SHP-103961,ORD-103961,DC-06,AT_DOCK,Carrier-B,2026-08-21T22:14:00,2026-08-21T22:48:00
SHP-103962,ORD-103962,DC-03,BOOKED,Carrier-D,2026-08-22T00:57:00,2026-08-21T23:56:00
SHP-103963,ORD-103963,DC-10,BOOKED,Carrier-C,2026-08-22T00:49:00,2026-08-21T23:44:00
SHP-103964,ORD-103964,DC-06,DELAYED,Carrier-B,2026-08-21T23:39:00,2026-08-21T22:39:00
SHP-103965,ORD-103965,DC-10,PLANNED,Carrier-D,2026-08-21T23:26:00,2026-08-21T22:53:00
SHP-103966,ORD-103966,DC-01,PLANNED,Carrier-B,2026-08-21T23:27:00,2026-08-21T23:09:00
SHP-103967,ORD-103967,DC-17,DEPARTED,Carrier-B,2026-08-21T23:07:00,2026-08-21T23:45:00
SHP-103968,ORD-103968,DC-10,BOOKED,Carrier-A,2026-08-22T01:32:00,2026-08-22T00:17:00
SHP-103969,ORD-103969,DC-15,DELAYED,Carrier-D,2026-08-21T23:56:00,2026-08-22T00:10:00
SHP-103970,ORD-103970,DC-03,AT_DOCK,Carrier-D,2026-08-21T23:36:00,2026-08-21T23:15:00
SHP-103971,ORD-103971,DC-02,AT_DOCK,Carrier-D,2026-08-22T01:42:00,2026-08-22T01:09:00
SHP-103972,ORD-103972,DC-06,DEPARTED,Carrier-B,2026-08-22T01:44:00,2026-08-22T00:19:00
SHP-103973,ORD-103973,DC-05,DELAYED,Carrier-D,2026-08-21T23:14:00,2026-08-21T23:53:00
SHP-103974,ORD-103974,DC-04,PLANNED,Carrier-C,2026-08-22T01:48:00,2026-08-22T00:31:00
SHP-103975,ORD-103975,DC-05,LOADED,Carrier-D,2026-08-22T00:53:00,2026-08-22T00:47:00
SHP-103976,ORD-103976,DC-12,DELAYED,Carrier-D,2026-08-22T00:44:00,2026-08-22T01:15:00
SHP-103977,ORD-103977,DC-03,BOOKED,Carrier-C,2026-08-22T00:50:00,2026-08-22T00:26:00
SHP-103978,ORD-103978,DC-06,DELAYED,Carrier-B,2026-08-22T03:30:00,2026-08-22T02:04:00
SHP-103979,ORD-103979,DC-10,PLANNED,Carrier-B,2026-08-22T01:18:00,2026-08-22T00:18:00
SHP-103980,ORD-103980,DC-14,PLANNED,Carrier-A,2026-08-22T00:45:00,2026-08-22T01:00:00
SHP-103981,ORD-103981,DC-18,LOADED,Carrier-D,2026-08-22T01:47:00,2026-08-22T01:18:00
SHP-103982,ORD-103982,DC-18,LOADED,Carrier-D,2026-08-22T00:11:00,2026-08-22T00:54:00
SHP-103983,ORD-103983,DC-13,LOADED,Carrier-C,2026-08-22T01:40:00,2026-08-22T02:24:00
SHP-103984,ORD-103984,DC-13,BOOKED,Carrier-D,2026-08-22T00:41:00,2026-08-22T01:03:00
SHP-103985,ORD-103985,DC-18,DELAYED,Carrier-C,2026-08-22T01:38:00,2026-08-22T01:24:00
SHP-103986,ORD-103986,DC-12,DEPARTED,Carrier-B,2026-08-22T01:31:00,2026-08-22T02:03:00
SHP-103987,ORD-103987,DC-16,DELAYED,Carrier-D,2026-08-22T02:21:00,2026-08-22T01:52:00
SHP-103988,ORD-103988,DC-14,BOOKED,Carrier-B,2026-08-22T02:52:00,2026-08-22T02:20:00
SHP-103989,ORD-103989,DC-17,DEPARTED,Carrier-C,2026-08-22T04:06:00,2026-08-22T02:46:00
SHP-103990,ORD-103990,DC-08,BOOKED,Carrier-C,2026-08-22T02:44:00,2026-08-22T03:21:00
SHP-103991,ORD-103991,DC-16,BOOKED,Carrier-A,2026-08-22T03:29:00,2026-08-22T02:27:00
SHP-103992,ORD-103992,DC-13,LOADED,Carrier-D,2026-08-22T04:00:00,2026-08-22T03:12:00
SHP-103993,ORD-103993,DC-01,DELAYED,Carrier-D,2026-08-22T01:31:00,2026-08-22T01:58:00
SHP-103994,ORD-103994,DC-10,BOOKED,Carrier-A,2026-08-22T03:38:00,2026-08-22T03:11:00
SHP-103995,ORD-103995,DC-11,DELAYED,Carrier-B,2026-08-22T04:56:00,2026-08-22T03:34:00
SHP-103996,ORD-103996,DC-14,PLANNED,Carrier-C,2026-08-22T02:21:00,2026-08-22T02:00:00
SHP-103997,ORD-103997,DC-17,PLANNED,Carrier-D,2026-08-22T03:38:00,2026-08-22T03:48:00
SHP-103998,ORD-103998,DC-03,DEPARTED,Carrier-B,2026-08-22T04:16:00,2026-08-22T02:47:00
SHP-103999,ORD-103999,DC-06,DELAYED,Carrier-B,2026-08-22T02:48:00,2026-08-22T02:06:00
SHP-104000,ORD-104000,DC-07,DEPARTED,Carrier-D,2026-08-22T03:36:00,2026-08-22T04:03:00
SHP-104001,ORD-104001,DC-06,DELAYED,Carrier-A,2026-08-22T03:59:00,2026-08-22T03:36:00
SHP-104002,ORD-104002,DC-18,AT_DOCK,Carrier-B,2026-08-22T03:23:00,2026-08-22T02:47:00
SHP-104003,ORD-104003,DC-01,AT_DOCK,Carrier-C,2026-08-22T02:58:00,2026-08-22T03:11:00
SHP-104004,ORD-104004,DC-07,LOADED,Carrier-B,2026-08-22T03:29:00,2026-08-22T03:05:00
SHP-104005,ORD-104005,DC-07,AT_DOCK,Carrier-A,2026-08-22T05:38:00,2026-08-22T04:30:00
SHP-104006,ORD-104006,DC-05,DELAYED,Carrier-A,2026-08-22T04:28:00,2026-08-22T03:48:00
SHP-104007,ORD-104007,DC-03,PLANNED,Carrier-A,2026-08-22T05:05:00,2026-08-22T03:56:00
SHP-104008,ORD-104008,DC-03,AT_DOCK,Carrier-B,2026-08-22T03:04:00,2026-08-22T03:35:00
SHP-104009,ORD-104009,DC-09,PLANNED,Carrier-B,2026-08-22T04:32:00,2026-08-22T03:45:00
SHP-104010,ORD-104010,DC-10,AT_DOCK,Carrier-A,2026-08-22T05:27:00,2026-08-22T04:57:00
SHP-104011,ORD-104011,DC-10,AT_DOCK,Carrier-C,2026-08-22T03:16:00,2026-08-22T03:22:00
SHP-104012,ORD-104012,DC-03,BOOKED,Carrier-B,2026-08-22T05:54:00,2026-08-22T05:16:00
SHP-104013,ORD-104013,DC-04,BOOKED,Carrier-B,2026-08-22T04:26:00,2026-08-22T04:35:00
SHP-104014,ORD-104014,DC-13,LOADED,Carrier-C,2026-08-22T05:07:00,2026-08-22T04:57:00
SHP-104015,ORD-104015,DC-09,AT_DOCK,Carrier-A,2026-08-22T06:58:00,2026-08-22T06:17:00
SHP-104016,ORD-104016,DC-05,DELAYED,Carrier-C,2026-08-22T06:15:00,2026-08-22T05:09:00
SHP-104017,ORD-104017,DC-08,AT_DOCK,Carrier-A,2026-08-22T06:55:00,2026-08-22T05:25:00
SHP-104018,ORD-104018,DC-08,DEPARTED,Carrier-D,2026-08-22T07:55:00,2026-08-22T06:38:00
SHP-104019,ORD-104019,DC-05,DELAYED,Carrier-C,2026-08-22T04:31:00,2026-08-22T05:16:00
SHP-104020,ORD-104020,DC-13,LOADED,Carrier-C,2026-08-22T05:35:00,2026-08-22T06:15:00
SHP-104021,ORD-104021,DC-03,PLANNED,Carrier-D,2026-08-22T06:12:00,2026-08-22T06:37:00
SHP-104022,ORD-104022,DC-13,AT_DOCK,Carrier-B,2026-08-22T07:55:00,2026-08-22T06:59:00
SHP-104023,ORD-104023,DC-09,DEPARTED,Carrier-B,2026-08-22T07:02:00,2026-08-22T06:41:00
SHP-104024,ORD-104024,DC-18,DEPARTED,Carrier-C,2026-08-22T06:59:00,2026-08-22T07:26:00
SHP-104025,ORD-104025,DC-09,PLANNED,Carrier-A,2026-08-22T06:31:00,2026-08-22T07:14:00
SHP-104026,ORD-104026,DC-18,DELAYED,Carrier-C,2026-08-22T05:42:00,2026-08-22T06:17:00
SHP-104027,ORD-104027,DC-03,BOOKED,Carrier-D,2026-08-22T08:23:00,2026-08-22T07:25:00
SHP-104028,ORD-104028,DC-07,AT_DOCK,Carrier-D,2026-08-22T06:46:00,2026-08-22T06:32:00
SHP-104029,ORD-104029,DC-04,BOOKED,Carrier-D,2026-08-22T08:28:00,2026-08-22T07:59:00
SHP-104030,ORD-104030,DC-03,DELAYED,Carrier-D,2026-08-22T07:58:00,2026-08-22T07:36:00
SHP-104031,ORD-104031,DC-09,DELAYED,Carrier-C,2026-08-22T07:27:00,2026-08-22T07:41:00
SHP-104032,ORD-104032,DC-05,PLANNED,Carrier-B,2026-08-22T06:16:00,2026-08-22T06:52:00
SHP-104033,ORD-104033,DC-16,LOADED,Carrier-C,2026-08-22T09:30:00,2026-08-22T08:27:00
SHP-104034,ORD-104034,DC-02,PLANNED,Carrier-A,2026-08-22T09:12:00,2026-08-22T08:41:00
SHP-104035,ORD-104035,DC-07,PLANNED,Carrier-B,2026-08-22T09:26:00,2026-08-22T08:24:00
SHP-104036,ORD-104036,DC-02,DELAYED,Carrier-C,2026-08-22T07:09:00,2026-08-22T07:51:00
SHP-104037,ORD-104037,DC-02,DELAYED,Carrier-B,2026-08-22T08:44:00,2026-08-22T08:49:00
SHP-104038,ORD-104038,DC-01,DELAYED,Carrier-B,2026-08-22T09:06:00,2026-08-22T07:43:00
SHP-104039,ORD-104039,DC-09,PLANNED,Carrier-B,2026-08-22T08:36:00,2026-08-22T08:53:00
SHP-104040,ORD-104040,DC-06,LOADED,Carrier-C,2026-08-22T09:05:00,2026-08-22T08:18:00
SHP-104041,ORD-104041,DC-08,BOOKED,Carrier-C,2026-08-22T09:04:00,2026-08-22T07:40:00
SHP-104042,ORD-104042,DC-05,BOOKED,Carrier-A,2026-08-22T07:53:00,2026-08-22T08:19:00
SHP-104043,ORD-104043,DC-14,PLANNED,Carrier-C,2026-08-22T08:39:00,2026-08-22T08:30:00
SHP-104044,ORD-104044,DC-15,DEPARTED,Carrier-D,2026-08-22T08:41:00,2026-08-22T09:13:00
SHP-104045,ORD-104045,DC-03,BOOKED,Carrier-A,2026-08-22T09:26:00,2026-08-22T08:43:00
SHP-104046,ORD-104046,DC-14,LOADED,Carrier-C,2026-08-22T09:20:00,2026-08-22T08:28:00
SHP-104047,ORD-104047,DC-17,DELAYED,Carrier-D,2026-08-22T11:13:00,2026-08-22T09:49:00
SHP-104048,ORD-104048,DC-06,LOADED,Carrier-C,2026-08-22T08:57:00,2026-08-22T08:33:00
SHP-104049,ORD-104049,DC-08,PLANNED,Carrier-D,2026-08-22T11:16:00,2026-08-22T09:51:00
SHP-104050,ORD-104050,DC-13,DEPARTED,Carrier-A,2026-08-22T08:47:00,2026-08-22T08:24:00
SHP-104051,ORD-104051,DC-12,DEPARTED,Carrier-D,2026-08-22T11:24:00,2026-08-22T10:20:00
SHP-104052,ORD-104052,DC-09,BOOKED,Carrier-A,2026-08-22T09:51:00,2026-08-22T09:21:00
SHP-104053,ORD-104053,DC-18,DELAYED,Carrier-B,2026-08-22T08:52:00,2026-08-22T09:10:00
SHP-104054,ORD-104054,DC-06,LOADED,Carrier-D,2026-08-22T09:28:00,2026-08-22T08:59:00
SHP-104055,ORD-104055,DC-01,AT_DOCK,Carrier-D,2026-08-22T08:29:00,2026-08-22T09:09:00
SHP-104056,ORD-104056,DC-10,LOADED,Carrier-A,2026-08-22T12:00:00,2026-08-22T10:32:00
SHP-104057,ORD-104057,DC-18,DEPARTED,Carrier-D,2026-08-22T11:18:00,2026-08-22T10:53:00
SHP-104058,ORD-104058,DC-10,LOADED,Carrier-C,2026-08-22T10:07:00,2026-08-22T09:16:00
SHP-104059,ORD-104059,DC-08,DEPARTED,Carrier-A,2026-08-22T10:43:00,2026-08-22T10:04:00
SHP-104060,ORD-104060,DC-02,DEPARTED,Carrier-B,2026-08-22T11:29:00,2026-08-22T10:41:00
SHP-104061,ORD-104061,DC-05,DELAYED,Carrier-C,2026-08-22T10:04:00,2026-08-22T09:54:00
SHP-104062,ORD-104062,DC-13,LOADED,Carrier-B,2026-08-22T12:21:00,2026-08-22T11:02:00
SHP-104063,ORD-104063,DC-01,AT_DOCK,Carrier-C,2026-08-22T10:04:00,2026-08-22T10:10:00
SHP-104064,ORD-104064,DC-05,AT_DOCK,Carrier-A,2026-08-22T11:30:00,2026-08-22T10:47:00
SHP-104065,ORD-104065,DC-08,DEPARTED,Carrier-A,2026-08-22T10:36:00,2026-08-22T10:53:00
SHP-104066,ORD-104066,DC-16,LOADED,Carrier-C,2026-08-22T10:50:00,2026-08-22T10:28:00
SHP-104067,ORD-104067,DC-07,DEPARTED,Carrier-B,2026-08-22T10:33:00,2026-08-22T10:48:00
SHP-104068,ORD-104068,DC-02,DEPARTED,Carrier-B,2026-08-22T09:59:00,2026-08-22T10:32:00
SHP-104069,ORD-104069,DC-09,AT_DOCK,Carrier-B,2026-08-22T10:33:00,2026-08-22T11:05:00
SHP-104070,ORD-104070,DC-18,DEPARTED,Carrier-D,2026-08-22T13:06:00,2026-08-22T11:58:00
SHP-104071,ORD-104071,DC-17,BOOKED,Carrier-A,2026-08-22T11:44:00,2026-08-22T10:17:00
SHP-104072,ORD-104072,DC-09,DEPARTED,Carrier-C,2026-08-22T11:52:00,2026-08-22T10:50:00
SHP-104073,ORD-104073,DC-15,AT_DOCK,Carrier-B,2026-08-22T12:38:00,2026-08-22T11:56:00
SHP-104074,ORD-104074,DC-15,LOADED,Carrier-D,2026-08-22T11:06:00,2026-08-22T11:49:00
SHP-104075,ORD-104075,DC-09,AT_DOCK,Carrier-C,2026-08-22T11:12:00,2026-08-22T11:26:00
SHP-104076,ORD-104076,DC-06,DELAYED,Carrier-D,2026-08-22T10:43:00,2026-08-22T11:19:00
SHP-104077,ORD-104077,DC-14,DEPARTED,Carrier-D,2026-08-22T13:20:00,2026-08-22T13:14:00
SHP-104078,ORD-104078,DC-05,DEPARTED,Carrier-C,2026-08-22T13:01:00,2026-08-22T13:07:00
SHP-104079,ORD-104079,DC-01,PLANNED,Carrier-C,2026-08-22T12:31:00,2026-08-22T11:52:00
SHP-104080,ORD-104080,DC-13,LOADED,Carrier-B,2026-08-22T12:20:00,2026-08-22T12:15:00
SHP-104081,ORD-104081,DC-04,LOADED,Carrier-A,2026-08-22T13:05:00,2026-08-22T13:10:00
SHP-104082,ORD-104082,DC-13,DEPARTED,Carrier-A,2026-08-22T14:27:00,2026-08-22T13:23:00
SHP-104083,ORD-104083,DC-15,AT_DOCK,Carrier-B,2026-08-22T13:47:00,2026-08-22T12:40:00
SHP-104084,ORD-104084,DC-01,AT_DOCK,Carrier-D,2026-08-22T13:52:00,2026-08-22T13:03:00
SHP-104085,ORD-104085,DC-13,BOOKED,Carrier-C,2026-08-22T14:35:00,2026-08-22T13:34:00
SHP-104086,ORD-104086,DC-10,LOADED,Carrier-C,2026-08-22T14:30:00,2026-08-22T13:49:00
SHP-104087,ORD-104087,DC-07,BOOKED,Carrier-C,2026-08-22T14:16:00,2026-08-22T14:05:00
SHP-104088,ORD-104088,DC-15,AT_DOCK,Carrier-D,2026-08-22T14:47:00,2026-08-22T14:58:00
SHP-104089,ORD-104089,DC-18,BOOKED,Carrier-C,2026-08-22T14:27:00,2026-08-22T14:36:00
SHP-104090,ORD-104090,DC-10,DEPARTED,Carrier-D,2026-08-22T13:14:00,2026-08-22T13:25:00
SHP-104091,ORD-104091,DC-04,LOADED,Carrier-A,2026-08-22T13:42:00,2026-08-22T13:32:00
SHP-104092,ORD-104092,DC-17,PLANNED,Carrier-A,2026-08-22T14:01:00,2026-08-22T14:08:00
SHP-104093,ORD-104093,DC-11,BOOKED,Carrier-D,2026-08-22T14:44:00,2026-08-22T15:00:00
SHP-104094,ORD-104094,DC-12,PLANNED,Carrier-C,2026-08-22T14:22:00,2026-08-22T14:08:00
SHP-104095,ORD-104095,DC-17,AT_DOCK,Carrier-A,2026-08-22T15:34:00,2026-08-22T14:58:00
SHP-104096,ORD-104096,DC-14,BOOKED,Carrier-A,2026-08-22T14:31:00,2026-08-22T14:21:00
SHP-104097,ORD-104097,DC-10,DELAYED,Carrier-C,2026-08-22T14:35:00,2026-08-22T14:29:00
SHP-104098,ORD-104098,DC-16,DEPARTED,Carrier-A,2026-08-22T16:31:00,2026-08-22T15:48:00
SHP-104099,ORD-104099,DC-05,BOOKED,Carrier-C,2026-08-22T16:07:00,2026-08-22T15:14:00
