order_id,sku,order_quantity,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-001829,SKU-00766,1,DC-06,STANDARD,2026-09-01T16:16:00,2026-09-01T20:16:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-001830,SKU-00460,1,DC-10,STANDARD,2026-08-31T10:03:00,2026-08-31T22:03:00,SHIPPED,HOLD,LATAM,STANDARD
ORD-001831,SKU-00299,1,DC-16,EXPEDITE,2026-08-25T14:44:00,2026-08-26T14:44:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-001832,SKU-00928,1,DC-03,STANDARD,2026-08-27T21:05:00,2026-08-28T03:05:00,STAGED,STAGED,MEA,SAME_DAY
ORD-001833,SKU-01034,1,DC-06,CRITICAL,2026-08-03T10:21:00,2026-08-03T22:21:00,ALLOCATED,EXCEPTION,,STANDARD
ORD-001834,SKU-00353,1,DC-06,CRITICAL,2026-08-02T02:23:00,2026-08-02T14:23:00,STAGED,EXCEPTION,MEA,NEXT_DAY
ORD-001835,SKU-01062,1,DC-12,STANDARD,2026-08-06T21:33:00,2026-08-07T03:33:00,PACKING,PACKING,EU,SAME_DAY
ORD-001836,SKU-00783,1,DC-05,STANDARD,2026-08-30T13:34:00,2026-08-30T19:34:00,PICKING,EXCEPTION,APAC,STANDARD
ORD-001837,SKU-00227,1,DC-01,STANDARD,2026-08-01T14:10:00,2026-08-01T20:10:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-001838,SKU-00115,1,DC-01,EXPEDITE,2026-08-16T22:58:00,2026-08-17T04:58:00,RELEASED,HOLD,MEA,NEXT_DAY
ORD-001839,SKU-01102,1,DC-03,STANDARD,2026-08-05T13:35:00,2026-08-06T13:35:00,STAGED,STAGED,MEA,STANDARD
ORD-001840,SKU-00971,1,DC-06,STANDARD,2026-09-01T07:26:00,2026-09-01T15:26:00,SHIPPED,HOLD,MEA,NEXT_DAY
ORD-001841,SKU-00986,1,DC-16,STANDARD,2026-08-08T15:54:00,2026-08-08T21:54:00,PICKING,HOLD,APAC,STANDARD
ORD-001842,SKU-00138,1,DC-03,STANDARD,2026-08-11T07:06:00,2026-08-11T13:06:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-001843,SKU-01011,1,DC-13,STANDARD,2026-08-19T17:50:00,2026-08-19T21:50:00,PICKING,PICKING,MEA,SAME_DAY
ORD-001844,SKU-00825,1,DC-09,STANDARD,2026-08-28T05:04:00,2026-08-28T11:04:00,PACKING,PACKING,EU,NEXT_DAY
ORD-001845,SKU-00362,1,DC-10,STANDARD,2026-08-04T04:03:00,2026-08-04T10:03:00,STAGED,STAGED,LATAM,STANDARD
ORD-001846,SKU-00851,1,DC-08,EXPEDITE,2026-08-06T12:01:00,2026-08-06T16:01:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-001847,SKU-00405,1,DC-02,STANDARD,2026-08-18T05:11:00,2026-08-18T09:11:00,PICKING,HOLD,,NEXT_DAY
ORD-001848,SKU-00581,1,DC-09,STANDARD,2026-08-04T20:37:00,2026-08-05T08:37:00,PICKING,PICKING,EU,NEXT_DAY
ORD-001849,SKU-00329,1,DC-09,STANDARD,2026-08-24T15:33:00,2026-08-25T03:33:00,PICKING,HOLD,EU,STANDARD
ORD-001850,SKU-00631,1,DC-11,CRITICAL,2026-08-27T01:17:00,2026-08-27T05:17:00,PICKING,HOLD,EU,STANDARD
ORD-001851,SKU-01165,1,DC-14,EXPEDITE,2026-08-26T00:41:00,2026-08-26T06:41:00,PICKING,PICKING,,SAME_DAY
ORD-001852,SKU-00190,1,DC-18,STANDARD,2026-08-19T20:08:00,2026-08-20T02:08:00,STAGED,HOLD,MEA,NEXT_DAY
ORD-001853,SKU-00998,1,DC-16,CRITICAL,2026-08-04T01:58:00,2026-08-04T13:58:00,PACKING,PACKING,,NEXT_DAY
ORD-001854,SKU-00393,1,DC-06,STANDARD,2026-08-23T20:29:00,2026-08-24T04:29:00,PICKING,EXCEPTION,,STANDARD
ORD-001855,SKU-00798,1,DC-16,STANDARD,2026-08-20T04:18:00,2026-08-20T10:18:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-001856,SKU-00756,1,DC-08,STANDARD,2026-08-29T13:42:00,2026-08-29T21:42:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-001857,SKU-00343,1,DC-03,CRITICAL,2026-08-06T14:40:00,2026-08-07T14:40:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-001858,SKU-00407,1,DC-15,CRITICAL,2026-08-11T17:47:00,2026-08-12T01:47:00,SHIPPED,HOLD,EU,STANDARD
ORD-001859,SKU-01178,1,DC-16,STANDARD,2026-08-05T04:13:00,2026-08-05T16:13:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-001860,SKU-00193,1,DC-11,STANDARD,2026-08-21T10:21:00,2026-08-21T16:21:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-001861,SKU-00648,1,DC-08,STANDARD,2026-08-26T16:11:00,2026-08-26T22:11:00,SHIPPED,HOLD,APAC,STANDARD
ORD-001862,SKU-00576,1,DC-04,STANDARD,2026-09-04T16:37:00,2026-09-05T16:37:00,PACKING,HOLD,APAC,STANDARD
ORD-001863,SKU-00633,1,DC-14,EXPEDITE,2026-08-18T07:07:00,2026-08-18T15:07:00,PACKING,HOLD,EU,STANDARD
ORD-001864,SKU-01050,1,DC-06,EXPEDITE,2026-08-21T19:28:00,2026-08-22T19:28:00,PACKING,EXCEPTION,APAC,STANDARD
ORD-001865,SKU-00451,1,DC-15,CRITICAL,2026-09-04T23:10:00,2026-09-05T23:10:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-001866,SKU-00135,1,DC-14,STANDARD,2026-08-12T00:44:00,2026-08-12T04:44:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-001867,SKU-01082,1,DC-11,STANDARD,2026-08-11T12:26:00,2026-08-11T16:26:00,RELEASED,HOLD,EU,STANDARD
ORD-001868,SKU-00128,1,DC-06,EXPEDITE,2026-08-17T23:17:00,2026-08-18T03:17:00,EXCEPTION,HOLD,LATAM,STANDARD
ORD-001869,SKU-00713,1,DC-11,CRITICAL,2026-08-31T02:05:00,2026-08-31T10:05:00,SHIPPED,EXCEPTION,APAC,SAME_DAY
ORD-001870,SKU-00258,1,DC-03,EXPEDITE,2026-08-06T13:39:00,2026-08-07T13:39:00,RELEASED,HOLD,EU,STANDARD
ORD-001871,SKU-00973,1,DC-12,STANDARD,2026-08-20T02:55:00,2026-08-20T08:55:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-001872,SKU-00202,1,DC-09,STANDARD,2026-08-21T20:21:00,2026-08-22T00:21:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-001873,SKU-00954,1,DC-03,STANDARD,2026-08-27T04:44:00,2026-08-27T16:44:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-001874,SKU-00024,1,DC-14,STANDARD,2026-08-10T06:38:00,2026-08-10T18:38:00,PACKING,HOLD,LATAM,NEXT_DAY
ORD-001875,SKU-00991,1,DC-04,STANDARD,2026-08-20T14:33:00,2026-08-20T18:33:00,PICKING,HOLD,EU,SAME_DAY
ORD-001876,SKU-00123,1,DC-17,STANDARD,2026-08-16T05:44:00,2026-08-16T09:44:00,PICKING,EXCEPTION,EU,NEXT_DAY
ORD-001877,SKU-00796,1,DC-06,STANDARD,2026-08-15T22:07:00,2026-08-16T10:07:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-001878,SKU-00094,1,DC-17,EXPEDITE,2026-08-06T23:15:00,2026-08-07T07:15:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-001879,SKU-00323,1,DC-16,STANDARD,2026-08-22T06:33:00,2026-08-23T06:33:00,STAGED,STAGED,MEA,STANDARD
ORD-001880,SKU-00495,1,DC-07,STANDARD,2026-09-01T17:20:00,2026-09-02T01:20:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-001881,SKU-00249,1,DC-12,STANDARD,2026-08-08T10:01:00,2026-08-08T16:01:00,SHIPPED,HOLD,EU,SAME_DAY
ORD-001882,SKU-00753,1,DC-14,STANDARD,2026-08-03T13:12:00,2026-08-03T17:12:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-001883,SKU-00900,1,DC-07,STANDARD,2026-08-02T20:56:00,2026-08-03T02:56:00,STAGED,HOLD,MEA,SAME_DAY
ORD-001884,SKU-00525,1,DC-08,STANDARD,2026-08-04T14:34:00,2026-08-04T18:34:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-001885,SKU-00746,1,DC-03,STANDARD,2026-08-23T12:23:00,2026-08-23T18:23:00,PICKING,PICKING,APAC,SAME_DAY
ORD-001886,SKU-00279,1,DC-09,STANDARD,2026-08-30T05:33:00,2026-08-30T09:33:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-001887,SKU-01164,1,DC-14,STANDARD,2026-08-30T01:20:00,2026-08-30T09:20:00,PACKING,HOLD,MEA,STANDARD
ORD-001888,SKU-00724,1,DC-05,EXPEDITE,2026-08-05T04:27:00,2026-08-06T04:27:00,RELEASED,EXCEPTION,APAC,NEXT_DAY
ORD-001889,SKU-00447,1,DC-01,STANDARD,2026-09-01T23:55:00,2026-09-02T23:55:00,STAGED,STAGED,APAC,SAME_DAY
ORD-001890,SKU-00452,1,DC-10,STANDARD,2026-08-25T23:47:00,2026-08-26T03:47:00,PACKING,EXCEPTION,LATAM,SAME_DAY
ORD-001891,SKU-00493,1,DC-05,CRITICAL,2026-08-17T16:55:00,2026-08-17T20:55:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-001892,SKU-00792,1,DC-14,STANDARD,2026-08-09T17:04:00,2026-08-10T01:04:00,RELEASED,EXCEPTION,,STANDARD
ORD-001893,SKU-00428,1,DC-02,STANDARD,2026-08-18T15:07:00,2026-08-19T03:07:00,EXCEPTION,EXCEPTION,,NEXT_DAY
ORD-001894,SKU-00955,1,DC-18,EXPEDITE,2026-09-02T05:36:00,2026-09-02T17:36:00,STAGED,STAGED,,NEXT_DAY
ORD-001895,SKU-00598,1,DC-07,CRITICAL,2026-08-07T01:28:00,2026-08-07T05:28:00,PACKING,PACKING,,NEXT_DAY
ORD-001896,SKU-01026,1,DC-04,STANDARD,2026-08-24T00:49:00,2026-08-24T06:49:00,RELEASED,RELEASED,APAC,SAME_DAY
ORD-001897,SKU-00840,1,DC-13,EXPEDITE,2026-08-07T04:33:00,2026-08-07T10:33:00,RELEASED,EXCEPTION,MEA,SAME_DAY
ORD-001898,SKU-01191,1,DC-08,STANDARD,2026-08-12T03:04:00,2026-08-13T03:04:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-001899,SKU-00487,1,DC-13,STANDARD,2026-08-25T00:20:00,2026-08-25T04:20:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-001900,SKU-00226,1,DC-12,STANDARD,2026-08-10T00:27:00,2026-08-10T04:27:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001901,SKU-00579,1,DC-11,CRITICAL,2026-08-04T22:38:00,2026-08-05T02:38:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-001902,SKU-01028,1,DC-10,STANDARD,2026-08-28T14:37:00,2026-08-28T18:37:00,PACKING,PACKING,LATAM,STANDARD
ORD-001903,SKU-00609,1,DC-11,EXPEDITE,2026-08-20T10:22:00,2026-08-20T22:22:00,SHIPPED,HOLD,MEA,STANDARD
ORD-001904,SKU-01070,1,DC-07,STANDARD,2026-08-06T08:19:00,2026-08-06T14:19:00,STAGED,STAGED,EU,SAME_DAY
ORD-001905,SKU-01187,1,DC-16,EXPEDITE,2026-08-16T12:57:00,2026-08-17T12:57:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-001906,SKU-00283,1,DC-11,STANDARD,2026-08-20T01:55:00,2026-08-20T07:55:00,STAGED,STAGED,EU,STANDARD
ORD-001907,SKU-01200,1,DC-03,STANDARD,2026-08-21T11:25:00,2026-08-21T17:25:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-001908,SKU-00795,1,DC-10,STANDARD,2026-08-22T22:11:00,2026-08-23T10:11:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-001909,SKU-01019,1,DC-05,STANDARD,2026-08-26T11:39:00,2026-08-26T19:39:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-001910,SKU-00065,1,DC-01,STANDARD,2026-08-24T09:46:00,2026-08-25T09:46:00,RELEASED,RELEASED,,STANDARD
ORD-001911,SKU-00204,1,DC-14,STANDARD,2026-08-25T20:52:00,2026-08-26T04:52:00,PICKING,EXCEPTION,LATAM,SAME_DAY
ORD-001912,SKU-00816,1,DC-13,STANDARD,2026-08-13T07:44:00,2026-08-14T07:44:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-001913,SKU-00962,1,DC-14,EXPEDITE,2026-08-26T03:12:00,2026-08-26T11:12:00,SHIPPED,HOLD,EU,SAME_DAY
ORD-001914,SKU-00817,1,DC-16,EXPEDITE,2026-08-23T20:50:00,2026-08-24T04:50:00,PACKING,EXCEPTION,MEA,STANDARD
ORD-001915,SKU-00852,1,DC-05,CRITICAL,2026-08-09T14:29:00,2026-08-09T18:29:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-001916,SKU-00083,1,DC-12,STANDARD,2026-08-12T18:25:00,2026-08-13T02:25:00,PACKING,EXCEPTION,APAC,NEXT_DAY
ORD-001917,SKU-00083,1,DC-16,STANDARD,2026-08-23T23:39:00,2026-08-24T11:39:00,PACKING,EXCEPTION,MEA,SAME_DAY
ORD-001918,SKU-00617,1,DC-11,STANDARD,2026-08-22T15:36:00,2026-08-23T03:36:00,STAGED,STAGED,,SAME_DAY
ORD-001919,SKU-00887,1,DC-06,STANDARD,2026-09-03T01:07:00,2026-09-03T13:07:00,STAGED,STAGED,EU,STANDARD
ORD-001920,SKU-01083,1,DC-06,STANDARD,2026-08-12T05:04:00,2026-08-12T09:04:00,PICKING,PICKING,EU,STANDARD
ORD-001921,SKU-00745,1,DC-11,STANDARD,2026-08-31T09:16:00,2026-08-31T17:16:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-001922,SKU-00913,1,DC-16,STANDARD,2026-08-13T12:58:00,2026-08-13T20:58:00,EXCEPTION,EXCEPTION,,NEXT_DAY
ORD-001923,SKU-00678,1,DC-09,STANDARD,2026-08-16T21:04:00,2026-08-17T09:04:00,ALLOCATED,EXCEPTION,,NEXT_DAY
ORD-001924,SKU-00386,1,DC-18,STANDARD,2026-08-01T23:59:00,2026-08-02T05:59:00,RELEASED,RELEASED,,STANDARD
ORD-001925,SKU-00116,1,DC-10,STANDARD,2026-08-13T17:56:00,2026-08-14T01:56:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-001926,SKU-00234,1,DC-02,STANDARD,2026-08-28T11:36:00,2026-08-28T23:36:00,ALLOCATED,EXCEPTION,EU,NEXT_DAY
ORD-001927,SKU-00159,1,DC-09,EXPEDITE,2026-08-16T10:47:00,2026-08-17T10:47:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-001928,SKU-00544,1,DC-15,STANDARD,2026-08-15T11:30:00,2026-08-15T17:30:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-001929,SKU-00721,1,DC-10,STANDARD,2026-08-19T18:51:00,2026-08-19T22:51:00,RELEASED,RELEASED,,STANDARD
ORD-001930,SKU-00513,1,DC-07,EXPEDITE,2026-08-13T04:54:00,2026-08-14T04:54:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-001931,SKU-00782,1,DC-02,STANDARD,2026-09-01T03:26:00,2026-09-01T09:26:00,EXCEPTION,EXCEPTION,,NEXT_DAY
ORD-001932,SKU-00390,1,DC-02,EXPEDITE,2026-08-01T14:20:00,2026-08-01T22:20:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-001933,SKU-00876,1,DC-06,EXPEDITE,2026-08-15T23:08:00,2026-08-16T07:08:00,PICKING,PICKING,LATAM,STANDARD
ORD-001934,SKU-00308,1,DC-06,STANDARD,2026-08-31T14:49:00,2026-09-01T14:49:00,STAGED,EXCEPTION,,SAME_DAY
ORD-001935,SKU-00525,1,DC-07,EXPEDITE,2026-08-25T00:35:00,2026-08-25T04:35:00,PACKING,PACKING,APAC,STANDARD
ORD-001936,SKU-00999,1,DC-03,EXPEDITE,2026-09-02T20:56:00,2026-09-03T04:56:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-001937,SKU-00358,1,DC-02,STANDARD,2026-09-02T04:02:00,2026-09-03T04:02:00,SHIPPED,HOLD,LATAM,SAME_DAY
ORD-001938,SKU-00183,1,DC-03,EXPEDITE,2026-08-12T12:49:00,2026-08-12T16:49:00,STAGED,STAGED,LATAM,SAME_DAY
ORD-001939,SKU-01118,1,DC-12,STANDARD,2026-08-04T13:12:00,2026-08-05T13:12:00,ALLOCATED,EXCEPTION,,STANDARD
ORD-001940,SKU-00452,1,DC-12,EXPEDITE,2026-09-01T14:18:00,2026-09-02T14:18:00,PACKING,PACKING,,SAME_DAY
ORD-001941,SKU-00151,1,DC-05,STANDARD,2026-08-13T03:15:00,2026-08-13T11:15:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-001942,SKU-00011,1,DC-08,STANDARD,2026-08-02T02:11:00,2026-08-02T08:11:00,PACKING,PACKING,APAC,SAME_DAY
ORD-001943,SKU-00992,1,DC-02,CRITICAL,2026-08-09T20:22:00,2026-08-10T08:22:00,STAGED,HOLD,EU,STANDARD
ORD-001944,SKU-00540,1,DC-02,CRITICAL,2026-08-25T00:25:00,2026-08-25T04:25:00,SHIPPED,EXCEPTION,,NEXT_DAY
ORD-001945,SKU-00417,1,DC-04,STANDARD,2026-08-25T01:52:00,2026-08-25T13:52:00,STAGED,EXCEPTION,LATAM,NEXT_DAY
ORD-001946,SKU-00470,1,DC-08,STANDARD,2026-08-13T11:06:00,2026-08-13T23:06:00,SHIPPED,EXCEPTION,,STANDARD
ORD-001947,SKU-00394,1,DC-04,STANDARD,2026-08-15T15:10:00,2026-08-15T19:10:00,RELEASED,HOLD,MEA,STANDARD
ORD-001948,SKU-00936,1,DC-12,STANDARD,2026-09-03T19:40:00,2026-09-03T23:40:00,PACKING,PACKING,,STANDARD
ORD-001949,SKU-00588,1,DC-04,STANDARD,2026-08-30T08:30:00,2026-08-30T12:30:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-001950,SKU-00151,1,DC-05,EXPEDITE,2026-08-07T05:48:00,2026-08-07T13:48:00,STAGED,STAGED,EU,SAME_DAY
ORD-001951,SKU-00756,1,DC-08,STANDARD,2026-09-04T14:42:00,2026-09-05T14:42:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-001952,SKU-00241,1,DC-05,CRITICAL,2026-08-10T17:46:00,2026-08-11T17:46:00,ALLOCATED,HOLD,,STANDARD
ORD-001953,SKU-00313,1,DC-17,CRITICAL,2026-08-31T19:16:00,2026-09-01T03:16:00,PICKING,HOLD,APAC,SAME_DAY
ORD-001954,SKU-00227,1,DC-04,STANDARD,2026-08-02T20:09:00,2026-08-03T20:09:00,RELEASED,RELEASED,EU,STANDARD
ORD-001955,SKU-00910,1,DC-06,STANDARD,2026-08-25T08:11:00,2026-08-25T14:11:00,PICKING,PICKING,MEA,STANDARD
ORD-001956,SKU-00938,1,DC-17,EXPEDITE,2026-09-04T16:28:00,2026-09-04T22:28:00,SHIPPED,HOLD,APAC,NEXT_DAY
ORD-001957,SKU-00219,1,DC-17,STANDARD,2026-08-27T23:49:00,2026-08-28T07:49:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-001958,SKU-00512,1,DC-02,STANDARD,2026-09-04T19:58:00,2026-09-05T03:58:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-001959,SKU-00724,1,DC-13,STANDARD,2026-08-02T20:37:00,2026-08-03T08:37:00,PACKING,PACKING,,STANDARD
ORD-001960,SKU-00702,1,DC-01,EXPEDITE,2026-08-05T22:55:00,2026-08-06T10:55:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-001961,SKU-00548,1,DC-15,STANDARD,2026-08-22T04:39:00,2026-08-22T08:39:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001962,SKU-01108,1,DC-05,EXPEDITE,2026-09-02T10:42:00,2026-09-02T14:42:00,ALLOCATED,EXCEPTION,MEA,STANDARD
ORD-001963,SKU-00179,1,DC-04,EXPEDITE,2026-08-13T20:14:00,2026-08-14T08:14:00,SHIPPED,HOLD,LATAM,SAME_DAY
ORD-001964,SKU-00587,1,DC-13,CRITICAL,2026-08-25T23:17:00,2026-08-26T23:17:00,PICKING,EXCEPTION,APAC,SAME_DAY
ORD-001965,SKU-00579,1,DC-17,STANDARD,2026-08-26T04:42:00,2026-08-27T04:42:00,SHIPPED,HOLD,,SAME_DAY
ORD-001966,SKU-00715,1,DC-08,STANDARD,2026-08-17T08:09:00,2026-08-17T16:09:00,STAGED,STAGED,,STANDARD
ORD-001967,SKU-00594,1,DC-15,STANDARD,2026-08-29T17:05:00,2026-08-30T17:05:00,PICKING,PICKING,MEA,SAME_DAY
ORD-001968,SKU-00369,1,DC-12,EXPEDITE,2026-08-13T00:20:00,2026-08-13T08:20:00,STAGED,HOLD,APAC,NEXT_DAY
ORD-001969,SKU-00525,1,DC-16,CRITICAL,2026-08-08T22:16:00,2026-08-09T22:16:00,STAGED,STAGED,,STANDARD
ORD-001970,SKU-00513,1,DC-18,STANDARD,2026-09-01T15:34:00,2026-09-02T15:34:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-001971,SKU-00552,1,DC-16,STANDARD,2026-08-22T22:21:00,2026-08-23T06:21:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-001972,SKU-00836,1,DC-15,EXPEDITE,2026-08-06T05:13:00,2026-08-06T13:13:00,SHIPPED,EXCEPTION,,NEXT_DAY
ORD-001973,SKU-00354,1,DC-02,EXPEDITE,2026-08-30T08:20:00,2026-08-30T12:20:00,PACKING,EXCEPTION,LATAM,STANDARD
ORD-001974,SKU-00152,1,DC-18,STANDARD,2026-09-03T10:04:00,2026-09-03T18:04:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-001975,SKU-00525,1,DC-11,STANDARD,2026-08-26T14:53:00,2026-08-26T22:53:00,STAGED,STAGED,,STANDARD
ORD-001976,SKU-00224,1,DC-17,EXPEDITE,2026-08-26T11:34:00,2026-08-27T11:34:00,RELEASED,RELEASED,,STANDARD
ORD-001977,SKU-00430,1,DC-11,STANDARD,2026-08-10T04:06:00,2026-08-10T10:06:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-001978,SKU-00680,1,DC-03,STANDARD,2026-08-13T02:45:00,2026-08-13T14:45:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001979,SKU-00680,1,DC-04,STANDARD,2026-08-20T08:18:00,2026-08-20T12:18:00,STAGED,HOLD,EU,NEXT_DAY
ORD-001980,SKU-00139,1,DC-11,STANDARD,2026-08-05T04:50:00,2026-08-05T10:50:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-001981,SKU-00848,1,DC-09,STANDARD,2026-08-03T16:27:00,2026-08-03T20:27:00,RELEASED,HOLD,,SAME_DAY
ORD-001982,SKU-00328,1,DC-08,STANDARD,2026-08-18T21:28:00,2026-08-19T21:28:00,PICKING,HOLD,,SAME_DAY
ORD-001983,SKU-00165,1,DC-04,STANDARD,2026-08-04T23:13:00,2026-08-05T11:13:00,PACKING,HOLD,EU,NEXT_DAY
ORD-001984,SKU-00180,1,DC-15,STANDARD,2026-09-02T02:02:00,2026-09-02T08:02:00,PICKING,PICKING,MEA,STANDARD
ORD-001985,SKU-00940,1,DC-13,STANDARD,2026-08-08T10:59:00,2026-08-08T18:59:00,PICKING,PICKING,LATAM,STANDARD
ORD-001986,SKU-00223,1,DC-12,EXPEDITE,2026-09-02T17:30:00,2026-09-03T05:30:00,PACKING,PACKING,EU,STANDARD
ORD-001987,SKU-00044,1,DC-17,EXPEDITE,2026-08-19T09:11:00,2026-08-20T09:11:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-001988,SKU-01198,1,DC-06,STANDARD,2026-08-27T16:10:00,2026-08-27T20:10:00,PICKING,EXCEPTION,APAC,STANDARD
ORD-001989,SKU-00161,1,DC-16,STANDARD,2026-09-03T00:40:00,2026-09-03T06:40:00,PACKING,HOLD,LATAM,STANDARD
ORD-001990,SKU-00987,1,DC-04,STANDARD,2026-08-17T13:38:00,2026-08-17T19:38:00,PACKING,EXCEPTION,,SAME_DAY
ORD-001991,SKU-00397,1,DC-01,STANDARD,2026-08-15T16:22:00,2026-08-16T00:22:00,ALLOCATED,EXCEPTION,APAC,SAME_DAY
ORD-001992,SKU-00128,1,DC-07,STANDARD,2026-08-17T09:21:00,2026-08-17T13:21:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-001993,SKU-00567,1,DC-09,STANDARD,2026-08-01T23:08:00,2026-08-02T07:08:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-001994,SKU-01080,1,DC-03,STANDARD,2026-08-21T22:57:00,2026-08-22T02:57:00,SHIPPED,SHIPPED,,NEXT_DAY
ORD-001995,SKU-00514,1,DC-13,STANDARD,2026-08-30T04:19:00,2026-08-30T08:19:00,RELEASED,EXCEPTION,EU,SAME_DAY
ORD-001996,SKU-01135,1,DC-02,STANDARD,2026-08-20T12:40:00,2026-08-20T16:40:00,EXCEPTION,EXCEPTION,MEA,NEXT_DAY
ORD-001997,SKU-00276,1,DC-01,EXPEDITE,2026-08-16T04:02:00,2026-08-16T08:02:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-001998,SKU-00373,1,DC-03,STANDARD,2026-08-23T00:46:00,2026-08-23T06:46:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-001999,SKU-01199,1,DC-13,STANDARD,2026-08-17T05:04:00,2026-08-17T09:04:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-002000,SKU-00394,1,DC-10,STANDARD,2026-08-17T23:09:00,2026-08-18T07:09:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-002001,SKU-00417,1,DC-13,EXPEDITE,2026-08-11T16:31:00,2026-08-11T22:31:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-002002,SKU-00094,1,DC-07,STANDARD,2026-08-05T12:23:00,2026-08-06T00:23:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-002003,SKU-00716,1,DC-08,STANDARD,2026-08-02T05:04:00,2026-08-02T09:04:00,STAGED,STAGED,MEA,SAME_DAY
ORD-002004,SKU-00515,1,DC-11,STANDARD,2026-09-02T15:34:00,2026-09-02T23:34:00,EXCEPTION,HOLD,EU,NEXT_DAY
ORD-002005,SKU-00161,1,DC-12,STANDARD,2026-08-22T00:06:00,2026-08-22T12:06:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-002006,SKU-00250,1,DC-02,EXPEDITE,2026-08-02T19:54:00,2026-08-02T23:54:00,PICKING,PICKING,MEA,SAME_DAY
ORD-002007,SKU-00158,1,DC-03,EXPEDITE,2026-09-01T09:31:00,2026-09-01T13:31:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-002008,SKU-00476,1,DC-18,STANDARD,2026-08-30T15:19:00,2026-08-31T03:19:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-002009,SKU-00885,1,DC-14,STANDARD,2026-08-18T08:24:00,2026-08-18T14:24:00,PICKING,EXCEPTION,MEA,STANDARD
