robot_id,warehouse_id,event_time,ingest_time,zone,battery_soc,speed_mps,localization_confidence,telemetry_quality
RBT-0386,DC-10,2026-08-30T06:31:00,2026-08-30T06:31:50,DC-10-Z11,23,2.14,0.993,UNCERTAIN
RBT-0386,DC-10,2026-08-30T06:36:00,2026-08-30T06:36:34,DC-10-Z09,22,0.58,0.877,GOOD
RBT-0386,DC-10,2026-08-30T06:39:00,2026-08-30T06:39:18,DC-10-Z03,22,1.26,0.889,GOOD
RBT-0386,DC-10,2026-08-30T06:45:00,2026-08-30T06:45:49,DC-10-Z08,22,1.38,0.79,GOOD
RBT-0386,DC-10,2026-08-30T06:50:00,2026-08-30T06:51:23,DC-10-Z06,23,1.6,0.963,GOOD
RBT-0386,DC-10,2026-08-30T06:54:00,2026-08-30T06:54:16,DC-10-Z11,24,1.11,0.98,GOOD
RBT-0386,DC-10,2026-08-30T06:59:00,2026-08-30T06:59:57,DC-10-Z08,21,1.58,0.987,GOOD
RBT-0386,DC-10,2026-08-30T07:05:00,2026-08-30T07:05:55,DC-10-Z12,22,2.13,0.693,GOOD
RBT-0386,DC-10,2026-08-30T07:11:00,2026-08-30T07:11:04,DC-10-Z06,19,0.96,0.732,UNCERTAIN
RBT-0386,DC-10,2026-08-30T07:15:00,2026-08-30T07:15:51,DC-10-Z05,20,0.47,0.846,GOOD
RBT-0386,DC-10,2026-08-30T07:19:00,2026-08-30T07:19:50,DC-10-Z09,21,1.6,0.903,GOOD
RBT-0386,DC-10,2026-08-30T07:24:00,2026-08-30T07:24:22,DC-10-Z11,22,2.21,0.914,GOOD
RBT-0387,DC-10,2026-08-26T06:01:00,2026-08-26T06:01:39,DC-10-Z07,78,1.06,0.809,GOOD
RBT-0387,DC-10,2026-08-26T06:05:00,2026-08-26T06:06:05,DC-10-Z08,78,1.7,0.734,GOOD
RBT-0387,DC-10,2026-08-26T06:09:00,2026-08-26T06:10:25,DC-10-Z11,78,1.11,0.882,GOOD
RBT-0387,DC-10,2026-08-26T06:15:00,2026-08-26T06:15:31,DC-10-Z07,80,1.15,0.696,GOOD
RBT-0387,DC-10,2026-08-26T06:20:00,2026-08-26T06:20:08,DC-10-Z09,75,1.77,0.917,GOOD
RBT-0387,DC-10,2026-08-26T06:24:00,2026-08-26T06:25:26,DC-10-Z10,77,0.28,0.962,GOOD
RBT-0387,DC-10,2026-08-26T06:29:00,2026-08-26T06:29:23,DC-10-Z09,75,0.71,0.952,GOOD
RBT-0387,DC-10,2026-08-26T06:35:00,2026-08-26T06:35:54,DC-10-Z08,75,2.07,0.709,UNCERTAIN
RBT-0387,DC-10,2026-08-26T06:39:00,2026-08-26T06:40:36,DC-10-Z07,75,0.19,0.965,GOOD
RBT-0387,DC-10,2026-08-26T06:44:00,2026-08-26T06:44:43,DC-10-Z07,75,0.85,0.829,GOOD
RBT-0387,DC-10,2026-08-26T06:51:00,2026-08-26T06:52:40,DC-10-Z04,74,1.74,0.734,GOOD
RBT-0387,DC-10,2026-08-26T06:55:00,2026-08-26T06:56:02,DC-10-Z09,78,1.16,0.884,GOOD
RBT-0387,DC-10,2026-08-26T07:00:00,2026-08-26T07:00:53,DC-10-Z01,73,2.07,0.948,GOOD
RBT-0387,DC-10,2026-08-26T07:06:00,2026-08-26T07:07:34,DC-10-Z12,73,1.72,0.702,UNCERTAIN
RBT-0387,DC-10,2026-08-26T07:09:00,2026-08-26T07:10:40,DC-10-Z05,74,2.18,0.987,UNCERTAIN
RBT-0387,DC-10,2026-08-26T07:15:00,2026-08-26T07:15:12,DC-10-Z06,77,1.33,0.689,UNCERTAIN
RBT-0387,DC-10,2026-08-26T07:20:00,2026-08-26T07:21:07,DC-10-Z01,73,0.52,0.684,STALE
RBT-0387,DC-10,2026-08-26T07:26:00,2026-08-26T07:26:35,DC-10-Z10,73,0.34,0.934,STALE
RBT-0388,DC-10,2026-09-03T06:01:00,2026-09-03T06:02:08,DC-10-Z04,27,1.11,0.998,GOOD
RBT-0388,DC-10,2026-09-03T06:06:00,2026-09-03T06:06:59,DC-10-Z01,29,0.49,0.683,GOOD
RBT-0388,DC-10,2026-09-03T06:10:00,2026-09-03T06:10:43,DC-10-Z10,27,1.2,0.953,GOOD
RBT-0388,DC-10,2026-09-03T06:16:00,2026-09-03T06:16:24,DC-10-Z03,26,0.7,0.804,GOOD
RBT-0388,DC-10,2026-09-03T06:20:00,2026-09-03T06:20:02,DC-10-Z09,24,0.83,0.803,GOOD
RBT-0388,DC-10,2026-09-03T06:24:00,2026-09-03T06:24:20,DC-10-Z11,28,1.27,0.701,GOOD
RBT-0388,DC-10,2026-09-03T06:29:00,2026-09-03T06:29:47,DC-10-Z05,26,1.96,0.712,GOOD
RBT-0388,DC-10,2026-09-03T06:36:00,2026-09-03T06:36:12,DC-10-Z10,25,1.03,0.9,STALE
RBT-0388,DC-10,2026-09-03T06:40:00,2026-09-03T06:40:03,DC-10-Z10,23,1.48,0.86,UNCERTAIN
RBT-0388,DC-10,2026-09-03T06:44:00,2026-09-03T06:44:52,DC-10-Z01,23,0.74,0.861,GOOD
RBT-0388,DC-10,2026-09-03T06:50:00,2026-09-03T06:50:37,DC-10-Z08,24,1.13,0.811,UNCERTAIN
RBT-0388,DC-10,2026-09-03T06:54:00,2026-09-03T06:54:16,DC-10-Z09,23,0.97,0.92,GOOD
RBT-0388,DC-10,2026-09-03T06:59:00,2026-09-03T06:59:00,DC-10-Z09,22,1.37,0.753,GOOD
RBT-0388,DC-10,2026-09-03T07:06:00,2026-09-03T07:07:09,DC-10-Z12,25,1.03,0.756,GOOD
RBT-0388,DC-10,2026-09-03T07:11:00,2026-09-03T07:11:30,DC-10-Z11,26,1.28,0.788,GOOD
RBT-0388,DC-10,2026-09-03T07:14:00,2026-09-03T07:14:30,DC-10-Z07,22,0.94,0.847,GOOD
RBT-0388,DC-10,2026-09-03T07:21:00,2026-09-03T07:21:17,DC-10-Z09,22,1.26,0.718,GOOD
RBT-0388,DC-10,2026-09-03T07:25:00,2026-09-03T07:26:27,DC-10-Z02,23,1.18,0.734,UNCERTAIN
RBT-0389,DC-10,2026-08-09T06:01:00,2026-08-09T06:01:35,DC-10-Z05,86,0.77,0.892,GOOD
RBT-0389,DC-10,2026-08-09T06:04:00,2026-08-09T06:05:25,DC-10-Z05,88,1.01,0.722,GOOD
RBT-0389,DC-10,2026-08-09T06:11:00,2026-08-09T06:12:13,DC-10-Z01,86,0.18,0.979,GOOD
RBT-0389,DC-10,2026-08-09T06:15:00,2026-08-09T06:15:00,DC-10-Z05,86,1.86,0.955,GOOD
RBT-0389,DC-10,2026-08-09T06:21:00,2026-08-09T06:21:31,DC-10-Z09,85,1.07,0.74,UNCERTAIN
RBT-0389,DC-10,2026-08-09T06:24:00,2026-08-09T06:24:21,DC-10-Z06,85,1.61,0.865,UNCERTAIN
RBT-0389,DC-10,2026-08-09T06:29:00,2026-08-09T06:29:33,DC-10-Z06,89,0.91,0.825,GOOD
RBT-0389,DC-10,2026-08-09T06:36:00,2026-08-09T06:36:19,DC-10-Z11,88,1.06,0.811,UNCERTAIN
RBT-0389,DC-10,2026-08-09T06:41:00,2026-08-09T06:41:10,DC-10-Z07,87,1.28,0.707,GOOD
RBT-0389,DC-10,2026-08-09T06:45:00,2026-08-09T06:45:16,DC-10-Z07,88,0.56,0.811,UNCERTAIN
RBT-0389,DC-10,2026-08-09T06:50:00,2026-08-09T06:50:35,DC-10-Z11,85,1.5,0.71,GOOD
RBT-0389,DC-10,2026-08-09T06:56:00,2026-08-09T06:56:59,DC-10-Z09,87,1.45,0.943,GOOD
RBT-0389,DC-10,2026-08-09T07:00:00,2026-08-09T07:01:06,DC-10-Z09,86,1.42,0.785,GOOD
RBT-0389,DC-10,2026-08-09T07:06:00,2026-08-09T07:07:10,DC-10-Z10,85,2.1,0.788,GOOD
RBT-0389,DC-10,2026-08-09T07:11:00,2026-08-09T07:11:28,DC-10-Z08,87,2.06,0.714,STALE
RBT-0389,DC-10,2026-08-09T07:15:00,2026-08-09T07:15:53,DC-10-Z03,86,0.43,0.982,GOOD
RBT-0389,DC-10,2026-08-09T07:19:00,2026-08-09T07:20:02,DC-10-Z10,85,1.42,0.81,GOOD
RBT-0389,DC-10,2026-08-09T07:26:00,2026-08-09T07:27:29,DC-10-Z06,82,1.19,0.978,GOOD
RBT-0390,DC-10,2026-08-08T05:59:00,2026-08-08T05:59:26,DC-10-Z05,46,1.42,0.796,GOOD
RBT-0390,DC-10,2026-08-08T06:05:00,2026-08-08T06:05:55,DC-10-Z02,47,0.22,0.992,GOOD
RBT-0390,DC-10,2026-08-08T06:10:00,2026-08-08T06:11:36,DC-10-Z03,47,0.99,0.744,GOOD
RBT-0390,DC-10,2026-08-08T06:14:00,2026-08-08T06:14:07,DC-10-Z04,49,1.11,0.696,GOOD
RBT-0390,DC-10,2026-08-08T06:21:00,2026-08-08T06:21:29,DC-10-Z02,47,1.37,0.772,GOOD
RBT-0390,DC-10,2026-08-08T06:26:00,2026-08-08T06:27:23,DC-10-Z04,45,1.04,0.892,GOOD
RBT-0390,DC-10,2026-08-08T06:31:00,2026-08-08T06:32:10,DC-10-Z02,48,1.33,0.695,GOOD
RBT-0390,DC-10,2026-08-08T06:36:00,2026-08-08T06:36:23,DC-10-Z03,47,1.18,0.974,UNCERTAIN
RBT-0390,DC-10,2026-08-08T06:41:00,2026-08-08T06:42:37,DC-10-Z12,45,1.07,0.808,GOOD
RBT-0390,DC-10,2026-08-08T06:45:00,2026-08-08T06:45:31,DC-10-Z10,45,1.1,0.72,GOOD
RBT-0390,DC-10,2026-08-08T06:50:00,2026-08-08T06:50:35,DC-10-Z03,46,1.2,0.884,GOOD
RBT-0390,DC-10,2026-08-08T06:55:00,2026-08-08T06:55:57,DC-10-Z07,44,0.47,0.754,GOOD
RBT-0390,DC-10,2026-08-08T07:00:00,2026-08-08T07:00:42,DC-10-Z10,45,0.56,0.853,UNCERTAIN
RBT-0390,DC-10,2026-08-08T07:04:00,2026-08-08T07:04:31,DC-10-Z04,43,1.26,0.962,GOOD
RBT-0390,DC-10,2026-08-08T07:09:00,2026-08-08T07:10:30,DC-10-Z02,45,1.58,0.851,GOOD
RBT-0390,DC-10,2026-08-08T07:16:00,2026-08-08T07:17:08,DC-10-Z07,43,0.76,0.737,GOOD
RBT-0390,DC-10,2026-08-08T07:21:00,2026-08-08T07:21:00,DC-10-Z02,43,0.9,0.92,GOOD
RBT-0390,DC-10,2026-08-08T07:26:00,2026-08-08T07:26:31,DC-10-Z12,43,1.69,0.829,GOOD
RBT-0391,DC-10,2026-08-23T06:01:00,2026-08-23T06:02:05,DC-10-Z08,63,0.59,0.872,UNCERTAIN
RBT-0391,DC-10,2026-08-23T06:04:00,2026-08-23T06:05:23,DC-10-Z09,61,2.23,0.902,STALE
RBT-0391,DC-10,2026-08-23T06:09:00,2026-08-23T06:09:28,DC-10-Z04,61,1.49,0.69,UNCERTAIN
RBT-0391,DC-10,2026-08-23T06:15:00,2026-08-23T06:16:04,DC-10-Z12,62,1.1,0.733,GOOD
RBT-0391,DC-10,2026-08-23T06:19:00,2026-08-23T06:19:11,DC-10-Z06,62,1.55,0.924,GOOD
RBT-0391,DC-10,2026-08-23T06:24:00,2026-08-23T06:24:15,DC-10-Z04,61,1.43,0.852,GOOD
RBT-0391,DC-10,2026-08-23T06:30:00,2026-08-23T06:30:46,DC-10-Z04,58,0.85,0.911,GOOD
RBT-0391,DC-10,2026-08-23T06:35:00,2026-08-23T06:36:22,DC-10-Z03,61,1.35,0.916,UNCERTAIN
RBT-0391,DC-10,2026-08-23T06:40:00,2026-08-23T06:40:52,DC-10-Z02,58,0.97,0.815,GOOD
RBT-0391,DC-10,2026-08-23T06:46:00,2026-08-23T06:46:43,DC-10-Z03,58,1.96,0.806,GOOD
RBT-0391,DC-10,2026-08-23T06:51:00,2026-08-23T06:52:13,DC-10-Z11,57,0.43,0.818,GOOD
RBT-0391,DC-10,2026-08-23T06:55:00,2026-08-23T06:56:23,DC-10-Z08,61,1.67,0.76,GOOD
RBT-0391,DC-10,2026-08-23T06:59:00,2026-08-23T06:59:57,DC-10-Z07,56,1.09,0.849,GOOD
RBT-0391,DC-10,2026-08-23T07:06:00,2026-08-23T07:07:02,DC-10-Z03,60,1.06,0.881,GOOD
RBT-0391,DC-10,2026-08-23T07:11:00,2026-08-23T07:12:05,DC-10-Z05,58,1.77,0.692,GOOD
RBT-0391,DC-10,2026-08-23T07:15:00,2026-08-23T07:15:11,DC-10-Z08,59,1.22,0.792,GOOD
RBT-0391,DC-10,2026-08-23T07:21:00,2026-08-23T07:21:35,DC-10-Z01,58,1.21,0.869,GOOD
RBT-0391,DC-10,2026-08-23T07:24:00,2026-08-23T07:25:07,DC-10-Z07,55,1.76,0.7,GOOD
RBT-0392,DC-10,2026-08-18T05:59:00,2026-08-18T05:59:23,DC-10-Z06,15,0.87,0.905,GOOD
RBT-0392,DC-10,2026-08-18T06:05:00,2026-08-18T06:05:53,DC-10-Z05,16,0.63,0.718,GOOD
RBT-0392,DC-10,2026-08-18T06:11:00,2026-08-18T06:11:21,DC-10-Z09,16,1.91,0.839,GOOD
RBT-0392,DC-10,2026-08-18T06:14:00,2026-08-18T06:15:25,DC-10-Z04,15,1.49,0.87,GOOD
RBT-0392,DC-10,2026-08-18T06:21:00,2026-08-18T06:21:17,DC-10-Z12,14,2.49,0.73,GOOD
RBT-0392,DC-10,2026-08-18T06:25:00,2026-08-18T06:25:01,DC-10-Z03,15,1.2,0.871,GOOD
RBT-0392,DC-10,2026-08-18T06:29:00,2026-08-18T06:29:45,DC-10-Z09,14,1.43,0.912,GOOD
RBT-0392,DC-10,2026-08-18T06:34:00,2026-08-18T06:35:30,DC-10-Z03,14,1.26,0.7,GOOD
RBT-0392,DC-10,2026-08-18T06:41:00,2026-08-18T06:42:16,DC-10-Z05,14,0.96,0.824,GOOD
RBT-0392,DC-10,2026-08-18T06:45:00,2026-08-18T06:46:00,DC-10-Z07,12,0.3,0.766,GOOD
RBT-0392,DC-10,2026-08-18T06:51:00,2026-08-18T06:52:10,DC-10-Z10,11,0.98,0.835,GOOD
RBT-0392,DC-10,2026-08-18T06:56:00,2026-08-18T06:56:45,DC-10-Z08,10,1.47,0.935,GOOD
RBT-0392,DC-10,2026-08-18T07:00:00,2026-08-18T07:01:21,DC-10-Z03,13,1.04,0.99,GOOD
RBT-0392,DC-10,2026-08-18T07:06:00,2026-08-18T07:06:17,DC-10-Z07,13,0.46,0.951,GOOD
RBT-0392,DC-10,2026-08-18T07:09:00,2026-08-18T07:10:01,DC-10-Z07,13,1.93,0.772,GOOD
RBT-0392,DC-10,2026-08-18T07:14:00,2026-08-18T07:15:30,DC-10-Z06,11,1.25,0.998,GOOD
RBT-0392,DC-10,2026-08-18T07:19:00,2026-08-18T07:20:39,DC-10-Z12,12,1.38,0.843,GOOD
RBT-0392,DC-10,2026-08-18T07:24:00,2026-08-18T07:25:04,DC-10-Z03,11,1.08,0.868,GOOD
RBT-0393,DC-10,2026-08-14T05:59:00,2026-08-14T05:59:16,DC-10-Z03,57,0.54,0.986,GOOD
RBT-0393,DC-10,2026-08-14T06:04:00,2026-08-14T06:05:34,DC-10-Z08,56,0.53,0.711,GOOD
RBT-0393,DC-10,2026-08-14T06:10:00,2026-08-14T06:10:50,DC-10-Z12,58,1.3,0.862,GOOD
RBT-0393,DC-10,2026-08-14T06:16:00,2026-08-14T06:16:28,DC-10-Z12,58,1.0,0.869,GOOD
RBT-0393,DC-10,2026-08-14T06:20:00,2026-08-14T06:21:40,DC-10-Z12,57,1.19,0.764,GOOD
RBT-0393,DC-10,2026-08-14T06:24:00,2026-08-14T06:24:10,DC-10-Z09,57,0.74,0.898,GOOD
RBT-0393,DC-10,2026-08-14T06:31:00,2026-08-14T06:32:15,DC-10-Z09,55,0.48,0.849,GOOD
RBT-0393,DC-10,2026-08-14T06:35:00,2026-08-14T06:35:31,DC-10-Z10,57,1.16,0.984,GOOD
RBT-0393,DC-10,2026-08-14T06:39:00,2026-08-14T06:40:11,DC-10-Z12,56,0.89,0.939,GOOD
RBT-0393,DC-10,2026-08-14T06:45:00,2026-08-14T06:45:48,DC-10-Z03,52,0.66,0.885,GOOD
RBT-0393,DC-10,2026-08-14T06:50:00,2026-08-14T06:50:40,DC-10-Z11,54,1.51,0.821,GOOD
RBT-0393,DC-10,2026-08-14T06:56:00,2026-08-14T06:56:22,DC-10-Z04,53,0.98,0.696,GOOD
RBT-0393,DC-10,2026-08-14T07:00:00,2026-08-14T07:00:27,DC-10-Z01,53,1.7,0.988,UNCERTAIN
RBT-0393,DC-10,2026-08-14T07:05:00,2026-08-14T07:06:11,DC-10-Z03,51,1.83,0.982,GOOD
RBT-0393,DC-10,2026-08-14T07:11:00,2026-08-14T07:11:13,DC-10-Z08,51,1.04,0.869,GOOD
RBT-0393,DC-10,2026-08-14T07:15:00,2026-08-14T07:15:54,DC-10-Z09,51,1.08,0.705,GOOD
RBT-0393,DC-10,2026-08-14T07:20:00,2026-08-14T07:21:18,DC-10-Z12,50,1.11,0.765,GOOD
RBT-0393,DC-10,2026-08-14T07:24:00,2026-08-14T07:24:13,DC-10-Z01,50,1.24,0.942,GOOD
RBT-0394,DC-10,2026-08-27T06:01:00,2026-08-27T06:02:38,DC-10-Z08,53,1.24,0.742,UNCERTAIN
RBT-0394,DC-10,2026-08-27T06:06:00,2026-08-27T06:06:56,DC-10-Z04,52,1.48,0.784,GOOD
RBT-0394,DC-10,2026-08-27T06:10:00,2026-08-27T06:10:51,DC-10-Z04,53,0.75,0.726,GOOD
RBT-0394,DC-10,2026-08-27T06:14:00,2026-08-27T06:15:32,DC-10-Z09,53,0.97,0.919,GOOD
RBT-0394,DC-10,2026-08-27T06:21:00,2026-08-27T06:22:25,DC-10-Z03,49,0.94,0.747,UNCERTAIN
RBT-0394,DC-10,2026-08-27T06:25:00,2026-08-27T06:25:44,DC-10-Z07,53,0.53,0.726,GOOD
RBT-0394,DC-10,2026-08-27T06:29:00,2026-08-27T06:30:08,DC-10-Z03,51,1.35,0.697,GOOD
RBT-0394,DC-10,2026-08-27T06:36:00,2026-08-27T06:36:05,DC-10-Z04,53,1.15,0.894,GOOD
RBT-0394,DC-10,2026-08-27T06:39:00,2026-08-27T06:40:24,DC-10-Z12,49,1.45,0.77,GOOD
RBT-0394,DC-10,2026-08-27T06:46:00,2026-08-27T06:46:23,DC-10-Z09,51,0.87,0.69,GOOD
RBT-0394,DC-10,2026-08-27T06:51:00,2026-08-27T06:51:37,DC-10-Z04,48,1.59,0.74,GOOD
RBT-0394,DC-10,2026-08-27T06:56:00,2026-08-27T06:56:39,DC-10-Z09,52,0.49,0.737,STALE
RBT-0394,DC-10,2026-08-27T06:59:00,2026-08-27T07:00:14,DC-10-Z12,48,1.16,0.883,UNCERTAIN
RBT-0394,DC-10,2026-08-27T07:04:00,2026-08-27T07:04:57,DC-10-Z11,49,1.05,0.928,GOOD
RBT-0394,DC-10,2026-08-27T07:10:00,2026-08-27T07:10:38,DC-10-Z11,50,1.11,0.915,GOOD
RBT-0394,DC-10,2026-08-27T07:14:00,2026-08-27T07:14:36,DC-10-Z01,48,1.42,0.822,GOOD
RBT-0394,DC-10,2026-08-27T07:19:00,2026-08-27T07:20:11,DC-10-Z08,47,1.04,0.899,GOOD
RBT-0394,DC-10,2026-08-27T07:25:00,2026-08-27T07:25:08,DC-10-Z08,48,1.35,0.97,GOOD
RBT-0395,DC-10,2026-08-23T05:59:00,2026-08-23T06:00:29,DC-10-Z08,77,0.77,0.805,GOOD
RBT-0395,DC-10,2026-08-23T06:05:00,2026-08-23T06:06:37,DC-10-Z03,80,0.54,0.971,STALE
RBT-0395,DC-10,2026-08-23T06:11:00,2026-08-23T06:11:20,DC-10-Z04,80,0.82,0.997,GOOD
RBT-0395,DC-10,2026-08-23T06:16:00,2026-08-23T06:16:44,DC-10-Z12,76,1.01,0.845,GOOD
RBT-0395,DC-10,2026-08-23T06:19:00,2026-08-23T06:19:41,DC-10-Z05,77,1.62,0.939,GOOD
RBT-0395,DC-10,2026-08-23T06:26:00,2026-08-23T06:26:11,DC-10-Z11,79,1.81,0.849,GOOD
RBT-0395,DC-10,2026-08-23T06:30:00,2026-08-23T06:31:33,DC-10-Z08,78,0.57,0.873,GOOD
RBT-0395,DC-10,2026-08-23T06:36:00,2026-08-23T06:36:59,DC-10-Z08,75,2.21,0.741,GOOD
RBT-0395,DC-10,2026-08-23T06:41:00,2026-08-23T06:42:24,DC-10-Z02,75,1.85,0.834,UNCERTAIN
RBT-0395,DC-10,2026-08-23T06:46:00,2026-08-23T06:46:55,DC-10-Z06,78,1.67,0.882,GOOD
RBT-0395,DC-10,2026-08-23T06:50:00,2026-08-23T06:50:57,DC-10-Z10,75,1.93,0.87,GOOD
RBT-0395,DC-10,2026-08-23T06:56:00,2026-08-23T06:56:31,DC-10-Z03,74,1.52,0.727,GOOD
RBT-0395,DC-10,2026-08-23T07:00:00,2026-08-23T07:00:05,DC-10-Z07,77,1.03,0.728,GOOD
RBT-0395,DC-10,2026-08-23T07:05:00,2026-08-23T07:06:23,DC-10-Z05,75,0.75,0.811,GOOD
RBT-0395,DC-10,2026-08-23T07:09:00,2026-08-23T07:10:23,DC-10-Z06,73,0.6,0.813,GOOD
RBT-0395,DC-10,2026-08-23T07:15:00,2026-08-23T07:15:16,DC-10-Z05,75,1.17,0.943,STALE
RBT-0395,DC-10,2026-08-23T07:20:00,2026-08-23T07:20:01,DC-10-Z09,72,1.6,0.89,GOOD
RBT-0395,DC-10,2026-08-23T07:25:00,2026-08-23T07:25:41,DC-10-Z09,76,1.01,0.939,GOOD
RBT-0396,DC-10,2026-08-05T05:59:00,2026-08-05T06:00:28,DC-10-Z03,59,1.45,0.961,GOOD
RBT-0396,DC-10,2026-08-05T06:06:00,2026-08-05T06:07:15,DC-10-Z02,58,0.97,0.756,GOOD
RBT-0396,DC-10,2026-08-05T06:11:00,2026-08-05T06:11:51,DC-10-Z08,61,0.97,0.878,GOOD
RBT-0396,DC-10,2026-08-05T06:16:00,2026-08-05T06:16:29,DC-10-Z05,57,0.72,0.882,GOOD
RBT-0396,DC-10,2026-08-05T06:21:00,2026-08-05T06:22:37,DC-10-Z04,60,0.25,0.94,UNCERTAIN
RBT-0396,DC-10,2026-08-05T06:24:00,2026-08-05T06:24:30,DC-10-Z09,56,1.33,0.791,GOOD
RBT-0396,DC-10,2026-08-05T06:31:00,2026-08-05T06:31:17,DC-10-Z03,59,1.39,0.897,GOOD
RBT-0396,DC-10,2026-08-05T06:36:00,2026-08-05T06:36:08,DC-10-Z08,60,1.8,0.706,GOOD
RBT-0396,DC-10,2026-08-05T06:39:00,2026-08-05T06:39:37,DC-10-Z06,59,1.58,0.798,GOOD
RBT-0396,DC-10,2026-08-05T06:44:00,2026-08-05T06:44:07,DC-10-Z05,55,1.21,0.938,GOOD
RBT-0396,DC-10,2026-08-05T06:49:00,2026-08-05T06:49:38,DC-10-Z03,57,0.93,0.945,GOOD
RBT-0396,DC-10,2026-08-05T06:54:00,2026-08-05T06:54:30,DC-10-Z05,55,1.17,0.949,GOOD
RBT-0396,DC-10,2026-08-05T07:01:00,2026-08-05T07:01:05,DC-10-Z03,54,0.97,0.899,GOOD
RBT-0396,DC-10,2026-08-05T07:05:00,2026-08-05T07:05:36,DC-10-Z06,56,1.11,0.935,GOOD
RBT-0396,DC-10,2026-08-05T07:10:00,2026-08-05T07:10:39,DC-10-Z02,56,1.19,0.772,STALE
RBT-0396,DC-10,2026-08-05T07:14:00,2026-08-05T07:15:35,DC-10-Z08,56,1.45,0.871,UNCERTAIN
RBT-0396,DC-10,2026-08-05T07:21:00,2026-08-05T07:22:16,DC-10-Z12,57,1.71,0.716,GOOD
RBT-0396,DC-10,2026-08-05T07:26:00,2026-08-05T07:26:29,DC-10-Z08,53,0.91,0.761,GOOD
RBT-0397,DC-10,2026-08-19T05:59:00,2026-08-19T05:59:11,DC-10-Z04,48,1.4,0.777,GOOD
RBT-0397,DC-10,2026-08-19T06:06:00,2026-08-19T06:06:11,DC-10-Z11,49,1.44,0.867,GOOD
RBT-0397,DC-10,2026-08-19T06:09:00,2026-08-19T06:09:32,DC-10-Z12,47,1.45,0.91,STALE
RBT-0397,DC-10,2026-08-19T06:16:00,2026-08-19T06:17:23,DC-10-Z01,48,1.04,0.851,GOOD
RBT-0397,DC-10,2026-08-19T06:20:00,2026-08-19T06:21:22,DC-10-Z07,47,1.61,0.83,GOOD
RBT-0397,DC-10,2026-08-19T06:26:00,2026-08-19T06:27:36,DC-10-Z06,47,0.97,0.898,GOOD
RBT-0397,DC-10,2026-08-19T06:31:00,2026-08-19T06:31:07,DC-10-Z03,44,1.35,0.684,GOOD
RBT-0397,DC-10,2026-08-19T06:35:00,2026-08-19T06:36:00,DC-10-Z10,47,1.21,0.907,UNCERTAIN
RBT-0397,DC-10,2026-08-19T06:40:00,2026-08-19T06:40:36,DC-10-Z11,46,1.41,0.749,UNCERTAIN
RBT-0397,DC-10,2026-08-19T06:46:00,2026-08-19T06:47:23,DC-10-Z09,47,1.53,0.938,GOOD
RBT-0397,DC-10,2026-08-19T06:49:00,2026-08-19T06:50:34,DC-10-Z06,47,0.85,0.698,GOOD
RBT-0397,DC-10,2026-08-19T06:56:00,2026-08-19T06:56:36,DC-10-Z02,46,0.35,0.834,GOOD
RBT-0397,DC-10,2026-08-19T07:01:00,2026-08-19T07:02:00,DC-10-Z07,46,1.33,0.756,GOOD
RBT-0397,DC-10,2026-08-19T07:06:00,2026-08-19T07:06:42,DC-10-Z02,42,1.71,0.943,GOOD
RBT-0397,DC-10,2026-08-19T07:11:00,2026-08-19T07:11:30,DC-10-Z06,43,0.7,0.947,GOOD
RBT-0397,DC-10,2026-08-19T07:14:00,2026-08-19T07:15:04,DC-10-Z06,43,1.08,0.773,GOOD
RBT-0397,DC-10,2026-08-19T07:19:00,2026-08-19T07:20:36,DC-10-Z09,42,1.54,0.701,GOOD
RBT-0397,DC-10,2026-08-19T07:24:00,2026-08-19T07:24:35,DC-10-Z03,44,1.94,0.799,GOOD
RBT-0398,DC-10,2026-08-21T05:59:00,2026-08-21T06:00:20,DC-10-Z02,45,0.62,0.944,GOOD
RBT-0398,DC-10,2026-08-21T06:06:00,2026-08-21T06:07:19,DC-10-Z10,44,1.54,0.715,GOOD
RBT-0398,DC-10,2026-08-21T06:09:00,2026-08-21T06:10:11,DC-10-Z06,43,0.93,0.846,GOOD
RBT-0398,DC-10,2026-08-21T06:16:00,2026-08-21T06:17:30,DC-10-Z07,43,1.81,0.964,GOOD
RBT-0398,DC-10,2026-08-21T06:20:00,2026-08-21T06:21:23,DC-10-Z11,42,0.5,0.988,GOOD
RBT-0398,DC-10,2026-08-21T06:25:00,2026-08-21T06:25:26,DC-10-Z01,44,0.66,0.741,GOOD
RBT-0398,DC-10,2026-08-21T06:30:00,2026-08-21T06:31:37,DC-10-Z04,43,0.94,0.885,GOOD
RBT-0398,DC-10,2026-08-21T06:35:00,2026-08-21T06:36:38,DC-10-Z12,41,1.12,0.739,GOOD
RBT-0398,DC-10,2026-08-21T06:40:00,2026-08-21T06:41:02,DC-10-Z09,42,1.23,0.986,GOOD
RBT-0398,DC-10,2026-08-21T06:45:00,2026-08-21T06:45:27,DC-10-Z02,42,1.35,0.809,GOOD
RBT-0398,DC-10,2026-08-21T06:50:00,2026-08-21T06:51:24,DC-10-Z01,40,1.4,0.785,UNCERTAIN
RBT-0398,DC-10,2026-08-21T06:56:00,2026-08-21T06:56:11,DC-10-Z03,44,0.84,0.81,GOOD
RBT-0398,DC-10,2026-08-21T07:00:00,2026-08-21T07:01:34,DC-10-Z12,39,1.08,0.808,GOOD
