shipment_id,order_id,warehouse_id,tms_status,carrier,planned_departure,actual_departure
SHP-001722,ORD-001722,DC-01,LOADED,Carrier-B,2026-08-07T00:20:00,2026-08-07T01:23:00
SHP-001723,ORD-001723,DC-04,DELAYED,Carrier-B,2026-08-05T20:42:00,
SHP-001724,ORD-001724,DC-04,AT_DOCK,Carrier-B,2026-08-14T01:01:00,
SHP-001725,ORD-001725,DC-17,PLANNED,Carrier-D,2026-09-05T19:47:00,2026-09-05T20:59:00
SHP-001726,ORD-001726,DC-15,LOADED,Carrier-B,2026-09-01T15:58:00,2026-09-01T16:26:00
SHP-001727,ORD-001727,DC-07,AT_DOCK,Carrier-A,2026-08-02T09:32:00,
SHP-001728,ORD-001728,DC-10,LOADED,Carrier-A,2026-08-09T19:39:00,
SHP-001729,ORD-001729,DC-14,PLANNED,Carrier-A,2026-08-04T04:07:00,
SHP-001730,ORD-001730,DC-04,BOOKED,Carrier-A,2026-08-05T21:11:00,
SHP-001731,ORD-001731,DC-10,DEPARTED,Carrier-D,2026-09-01T17:46:00,
SHP-001732,ORD-001732,DC-03,DELAYED,Carrier-C,2026-08-17T02:54:00,2026-08-17T03:31:00
SHP-001733,ORD-001733,DC-02,DEPARTED,Carrier-D,2026-08-22T07:34:00,
SHP-001734,ORD-001734,DC-15,DEPARTED,Carrier-B,2026-08-18T14:26:00,
SHP-001735,ORD-001735,DC-05,DELAYED,Carrier-B,2026-08-04T23:59:00,
SHP-001736,ORD-001736,DC-15,DELAYED,Carrier-A,2026-09-01T20:29:00,2026-09-01T20:56:00
SHP-001737,ORD-001737,DC-05,DEPARTED,Carrier-C,2026-08-01T16:13:00,2026-08-01T17:14:00
SHP-001738,ORD-001738,DC-11,AT_DOCK,Carrier-D,2026-09-01T13:48:00,
SHP-001739,ORD-001739,DC-13,BOOKED,Carrier-B,2026-08-12T06:34:00,
SHP-001740,ORD-001740,DC-10,BOOKED,Carrier-C,2026-09-02T15:11:00,2026-09-02T15:56:00
SHP-001741,ORD-001741,DC-17,DELAYED,Carrier-A,2026-08-05T03:09:00,2026-08-05T03:19:00
SHP-001742,ORD-001742,DC-08,PLANNED,Carrier-B,2026-08-13T03:37:00,
SHP-001743,ORD-001743,DC-07,LOADED,Carrier-D,2026-08-17T03:43:00,2026-08-17T04:15:00
SHP-001744,ORD-001744,DC-12,DEPARTED,Carrier-A,2026-08-06T12:56:00,
SHP-001745,ORD-001745,DC-17,BOOKED,Carrier-A,2026-08-02T00:15:00,2026-08-02T01:11:00
SHP-001746,ORD-001746,DC-18,DELAYED,Carrier-B,2026-08-16T23:06:00,2026-08-16T23:19:00
SHP-001747,ORD-001747,DC-01,LOADED,Carrier-D,2026-08-13T12:41:00,
SHP-001748,ORD-001748,DC-14,AT_DOCK,Carrier-C,2026-08-13T10:37:00,
SHP-001749,ORD-001749,DC-14,LOADED,Carrier-B,2026-08-13T05:15:00,
SHP-001750,ORD-001750,DC-07,LOADED,Carrier-A,2026-08-27T00:06:00,2026-08-27T00:41:00
SHP-001751,ORD-001751,DC-17,DEPARTED,Carrier-B,2026-08-30T07:29:00,2026-08-30T08:42:00
SHP-001752,ORD-001752,DC-06,BOOKED,Carrier-B,2026-08-17T06:47:00,2026-08-17T07:40:00
SHP-001753,ORD-001753,DC-14,PLANNED,Carrier-C,2026-08-08T23:32:00,
SHP-001754,ORD-001754,DC-12,PLANNED,Carrier-A,2026-08-13T09:12:00,
SHP-001755,ORD-001755,DC-01,PLANNED,Carrier-D,2026-08-05T14:42:00,
SHP-001756,ORD-001756,DC-18,PLANNED,Carrier-D,2026-08-19T12:43:00,
SHP-001757,ORD-001757,DC-01,AT_DOCK,Carrier-B,2026-08-03T15:25:00,
SHP-001758,ORD-001758,DC-18,BOOKED,Carrier-B,2026-08-27T11:02:00,
SHP-001759,ORD-001759,DC-05,DEPARTED,Carrier-A,2026-08-24T03:00:00,2026-08-24T03:34:00
SHP-001760,ORD-001760,DC-13,AT_DOCK,Carrier-D,2026-08-24T12:14:00,
SHP-001761,ORD-001761,DC-03,LOADED,Carrier-A,2026-09-05T13:00:00,2026-09-05T12:45:00
SHP-001762,ORD-001762,DC-11,BOOKED,Carrier-D,2026-08-06T18:44:00,
SHP-001763,ORD-001763,DC-18,LOADED,Carrier-B,2026-08-17T14:41:00,2026-08-17T15:48:00
SHP-001764,ORD-001764,DC-05,LOADED,Carrier-C,2026-09-04T02:56:00,2026-09-04T02:37:00
SHP-001765,ORD-001765,DC-13,DELAYED,Carrier-B,2026-08-27T15:14:00,
SHP-001766,ORD-001766,DC-07,LOADED,Carrier-D,2026-08-23T09:07:00,2026-08-23T09:56:00
SHP-001767,ORD-001767,DC-13,LOADED,Carrier-A,2026-08-12T15:58:00,
SHP-001768,ORD-001768,DC-09,PLANNED,Carrier-B,2026-09-05T06:50:00,2026-09-05T07:45:00
SHP-001769,ORD-001769,DC-02,PLANNED,Carrier-C,2026-08-12T04:55:00,
SHP-001770,ORD-001770,DC-08,LOADED,Carrier-D,2026-08-26T12:45:00,2026-08-26T12:27:00
SHP-001771,ORD-001771,DC-08,BOOKED,Carrier-C,2026-08-16T20:33:00,
SHP-001772,ORD-001772,DC-02,DELAYED,Carrier-B,2026-08-29T19:15:00,
SHP-001773,ORD-001773,DC-17,PLANNED,Carrier-D,2026-08-10T18:13:00,
SHP-001774,ORD-001774,DC-18,BOOKED,Carrier-A,2026-08-24T10:04:00,2026-08-24T10:15:00
SHP-001775,ORD-001775,DC-14,DEPARTED,Carrier-C,2026-08-21T04:33:00,
SHP-001776,ORD-001776,DC-15,LOADED,Carrier-A,2026-08-29T14:34:00,2026-08-29T14:46:00
SHP-001777,ORD-001777,DC-07,BOOKED,Carrier-A,2026-08-29T18:56:00,2026-08-29T19:36:00
SHP-001778,ORD-001778,DC-18,BOOKED,Carrier-A,2026-08-21T03:52:00,
SHP-001779,ORD-001779,DC-05,PLANNED,Carrier-A,2026-09-01T18:37:00,2026-09-01T18:35:00
SHP-001780,ORD-001780,DC-13,DEPARTED,Carrier-D,2026-08-06T16:54:00,
SHP-001781,ORD-001781,DC-04,LOADED,Carrier-B,2026-08-23T03:10:00,
SHP-001782,ORD-001782,DC-04,AT_DOCK,Carrier-B,2026-08-26T03:45:00,2026-08-26T04:48:00
SHP-001783,ORD-001783,DC-04,PLANNED,Carrier-A,2026-08-21T13:36:00,2026-08-21T14:29:00
SHP-001784,ORD-001784,DC-11,AT_DOCK,Carrier-B,2026-08-31T03:35:00,2026-08-31T03:32:00
SHP-001785,ORD-001785,DC-05,DELAYED,Carrier-C,2026-08-09T03:46:00,
SHP-001786,ORD-001786,DC-09,AT_DOCK,Carrier-D,2026-08-23T11:49:00,
SHP-001787,ORD-001787,DC-14,AT_DOCK,Carrier-D,2026-08-21T00:59:00,2026-08-21T01:50:00
SHP-001788,ORD-001788,DC-05,LOADED,Carrier-A,2026-08-05T17:18:00,
SHP-001789,ORD-001789,DC-02,AT_DOCK,Carrier-C,2026-08-11T05:19:00,
SHP-001790,ORD-001790,DC-18,LOADED,Carrier-C,2026-09-03T22:05:00,
SHP-001791,ORD-001791,DC-04,BOOKED,Carrier-A,2026-08-15T10:50:00,2026-08-15T11:30:00
SHP-001792,ORD-001792,DC-09,AT_DOCK,Carrier-D,2026-08-04T08:05:00,
SHP-001793,ORD-001793,DC-02,DEPARTED,Carrier-B,2026-08-17T10:52:00,
SHP-001794,ORD-001794,DC-15,PLANNED,Carrier-B,2026-08-08T20:21:00,
SHP-001795,ORD-001795,DC-12,PLANNED,Carrier-B,2026-08-25T18:50:00,
SHP-001796,ORD-001796,DC-16,DEPARTED,Carrier-A,2026-08-14T22:26:00,2026-08-14T23:30:00
SHP-001797,ORD-001797,DC-04,AT_DOCK,Carrier-D,2026-08-29T00:46:00,
SHP-001798,ORD-001798,DC-15,AT_DOCK,Carrier-B,2026-08-03T05:41:00,2026-08-03T06:47:00
SHP-001799,ORD-001799,DC-15,DELAYED,Carrier-C,2026-08-14T20:51:00,
SHP-001800,ORD-001800,DC-12,DEPARTED,Carrier-C,2026-08-27T17:27:00,
SHP-001801,ORD-001801,DC-10,DEPARTED,Carrier-B,2026-09-03T23:17:00,2026-09-03T23:08:00
SHP-001802,ORD-001802,DC-09,LOADED,Carrier-C,2026-08-10T05:27:00,
SHP-001803,ORD-001803,DC-10,AT_DOCK,Carrier-B,2026-08-19T12:31:00,2026-08-19T12:50:00
SHP-001804,ORD-001804,DC-11,PLANNED,Carrier-D,2026-09-01T06:23:00,
SHP-001805,ORD-001805,DC-12,BOOKED,Carrier-B,2026-08-06T00:49:00,
SHP-001806,ORD-001806,DC-17,AT_DOCK,Carrier-C,2026-08-10T16:43:00,2026-08-10T17:44:00
SHP-001807,ORD-001807,DC-18,PLANNED,Carrier-C,2026-08-15T07:13:00,
SHP-001808,ORD-001808,DC-07,DEPARTED,Carrier-C,2026-08-14T00:40:00,
SHP-001809,ORD-001809,DC-15,DELAYED,Carrier-D,2026-08-29T02:44:00,2026-08-29T02:50:00
SHP-001810,ORD-001810,DC-15,PLANNED,Carrier-D,2026-08-10T20:17:00,
SHP-001811,ORD-001811,DC-16,AT_DOCK,Carrier-B,2026-08-02T02:11:00,
SHP-001812,ORD-001812,DC-15,DELAYED,Carrier-C,2026-08-10T04:55:00,2026-08-10T05:36:00
SHP-001813,ORD-001813,DC-13,DEPARTED,Carrier-C,2026-08-20T03:38:00,
SHP-001814,ORD-001814,DC-13,AT_DOCK,Carrier-B,2026-08-31T19:19:00,
SHP-001815,ORD-001815,DC-07,DELAYED,Carrier-B,2026-09-02T18:06:00,2026-09-02T19:17:00
SHP-001816,ORD-001816,DC-17,DEPARTED,Carrier-C,2026-08-13T08:16:00,2026-08-13T08:05:00
SHP-001817,ORD-001817,DC-10,DELAYED,Carrier-B,2026-08-21T14:47:00,
SHP-001818,ORD-001818,DC-10,BOOKED,Carrier-D,2026-08-02T08:05:00,2026-08-02T09:18:00
SHP-001819,ORD-001819,DC-09,BOOKED,Carrier-D,2026-08-28T19:36:00,2026-08-28T19:51:00
SHP-001820,ORD-001820,DC-08,PLANNED,Carrier-A,2026-08-30T04:40:00,
SHP-001821,ORD-001821,DC-18,DELAYED,Carrier-D,2026-09-01T06:07:00,2026-09-01T06:45:00
SHP-001822,ORD-001822,DC-08,DELAYED,Carrier-C,2026-08-02T01:19:00,
SHP-001823,ORD-001823,DC-12,BOOKED,Carrier-C,2026-08-10T07:24:00,2026-08-10T07:56:00
SHP-001824,ORD-001824,DC-04,LOADED,Carrier-D,2026-08-29T08:59:00,2026-08-29T09:53:00
SHP-001825,ORD-001825,DC-12,LOADED,Carrier-C,2026-08-17T14:43:00,
SHP-001826,ORD-001826,DC-10,DELAYED,Carrier-D,2026-08-30T07:21:00,
SHP-001827,ORD-001827,DC-14,LOADED,Carrier-B,2026-08-08T03:10:00,
SHP-001828,ORD-001828,DC-10,DELAYED,Carrier-B,2026-08-16T08:14:00,2026-08-16T09:01:00
SHP-001829,ORD-001829,DC-06,PLANNED,Carrier-A,2026-09-01T20:16:00,
SHP-001830,ORD-001830,DC-10,BOOKED,Carrier-B,2026-08-31T22:03:00,2026-08-31T23:09:00
SHP-001831,ORD-001831,DC-16,DELAYED,Carrier-B,2026-08-26T14:44:00,
SHP-001832,ORD-001832,DC-03,AT_DOCK,Carrier-A,2026-08-28T03:05:00,2026-08-28T03:02:00
SHP-001833,ORD-001833,DC-06,PLANNED,Carrier-C,2026-08-03T22:21:00,
SHP-001834,ORD-001834,DC-06,LOADED,Carrier-B,2026-08-02T14:23:00,
SHP-001835,ORD-001835,DC-12,LOADED,Carrier-C,2026-08-07T03:33:00,
SHP-001836,ORD-001836,DC-05,BOOKED,Carrier-C,2026-08-30T19:34:00,
SHP-001837,ORD-001837,DC-01,AT_DOCK,Carrier-D,2026-08-01T20:10:00,
SHP-001838,ORD-001838,DC-01,PLANNED,Carrier-A,2026-08-17T04:58:00,2026-08-17T04:39:00
SHP-001839,ORD-001839,DC-03,LOADED,Carrier-A,2026-08-06T13:35:00,
SHP-001840,ORD-001840,DC-06,DELAYED,Carrier-C,2026-09-01T15:26:00,
SHP-001841,ORD-001841,DC-16,BOOKED,Carrier-C,2026-08-08T21:54:00,2026-08-08T22:10:00
SHP-001842,ORD-001842,DC-03,PLANNED,Carrier-C,2026-08-11T13:06:00,2026-08-11T14:00:00
SHP-001843,ORD-001843,DC-13,DELAYED,Carrier-C,2026-08-19T21:50:00,
SHP-001844,ORD-001844,DC-09,BOOKED,Carrier-D,2026-08-28T11:04:00,2026-08-28T11:37:00
SHP-001845,ORD-001845,DC-10,AT_DOCK,Carrier-A,2026-08-04T10:03:00,2026-08-04T10:54:00
SHP-001846,ORD-001846,DC-08,LOADED,Carrier-D,2026-08-06T16:01:00,
SHP-001847,ORD-001847,DC-02,DEPARTED,Carrier-C,2026-08-18T09:11:00,2026-08-18T10:16:00
SHP-001848,ORD-001848,DC-09,AT_DOCK,Carrier-D,2026-08-05T08:37:00,2026-08-05T08:48:00
SHP-001849,ORD-001849,DC-09,AT_DOCK,Carrier-D,2026-08-25T03:33:00,
SHP-001850,ORD-001850,DC-11,DELAYED,Carrier-B,2026-08-27T05:17:00,
SHP-001851,ORD-001851,DC-14,DELAYED,Carrier-B,2026-08-26T06:41:00,
SHP-001852,ORD-001852,DC-18,AT_DOCK,Carrier-A,2026-08-20T02:08:00,2026-08-20T02:11:00
SHP-001853,ORD-001853,DC-16,DELAYED,Carrier-B,2026-08-04T13:58:00,2026-08-04T14:20:00
SHP-001854,ORD-001854,DC-06,DELAYED,Carrier-C,2026-08-24T04:29:00,
SHP-001855,ORD-001855,DC-16,DEPARTED,Carrier-C,2026-08-20T10:18:00,2026-08-20T11:13:00
SHP-001856,ORD-001856,DC-08,DEPARTED,Carrier-C,2026-08-29T21:42:00,2026-08-29T22:40:00
SHP-001857,ORD-001857,DC-03,LOADED,Carrier-C,2026-08-07T14:40:00,2026-08-07T14:48:00
SHP-001858,ORD-001858,DC-15,LOADED,Carrier-D,2026-08-12T01:47:00,
SHP-001859,ORD-001859,DC-16,LOADED,Carrier-D,2026-08-05T16:13:00,
SHP-001860,ORD-001860,DC-11,AT_DOCK,Carrier-C,2026-08-21T16:21:00,2026-08-21T16:38:00
SHP-001861,ORD-001861,DC-08,BOOKED,Carrier-C,2026-08-26T22:11:00,2026-08-26T22:14:00
SHP-001862,ORD-001862,DC-04,DELAYED,Carrier-D,2026-09-05T16:37:00,
SHP-001863,ORD-001863,DC-14,PLANNED,Carrier-A,2026-08-18T15:07:00,
SHP-001864,ORD-001864,DC-06,LOADED,Carrier-D,2026-08-22T19:28:00,
SHP-001865,ORD-001865,DC-15,PLANNED,Carrier-A,2026-09-05T23:10:00,
SHP-001866,ORD-001866,DC-14,AT_DOCK,Carrier-B,2026-08-12T04:44:00,
SHP-001867,ORD-001867,DC-11,DEPARTED,Carrier-C,2026-08-11T16:26:00,2026-08-11T16:45:00
SHP-001868,ORD-001868,DC-06,BOOKED,Carrier-D,2026-08-18T03:17:00,
SHP-001869,ORD-001869,DC-11,PLANNED,Carrier-C,2026-08-31T10:05:00,
SHP-001870,ORD-001870,DC-03,LOADED,Carrier-D,2026-08-07T13:39:00,2026-08-07T14:29:00
SHP-001871,ORD-001871,DC-12,BOOKED,Carrier-D,2026-08-20T08:55:00,
SHP-001872,ORD-001872,DC-09,DEPARTED,Carrier-D,2026-08-22T00:21:00,
SHP-001873,ORD-001873,DC-03,DEPARTED,Carrier-A,2026-08-27T16:44:00,
SHP-001874,ORD-001874,DC-14,DELAYED,Carrier-B,2026-08-10T18:38:00,
SHP-001875,ORD-001875,DC-04,LOADED,Carrier-C,2026-08-20T18:33:00,
SHP-001876,ORD-001876,DC-17,DEPARTED,Carrier-A,2026-08-16T09:44:00,
SHP-001877,ORD-001877,DC-06,BOOKED,Carrier-C,2026-08-16T10:07:00,2026-08-16T10:22:00
SHP-001878,ORD-001878,DC-17,DELAYED,Carrier-B,2026-08-07T07:15:00,2026-08-07T08:05:00
SHP-001879,ORD-001879,DC-16,DELAYED,Carrier-D,2026-08-23T06:33:00,2026-08-23T06:26:00
SHP-001880,ORD-001880,DC-07,DELAYED,Carrier-C,2026-09-02T01:20:00,
SHP-001881,ORD-001881,DC-12,AT_DOCK,Carrier-A,2026-08-08T16:01:00,2026-08-08T15:43:00
SHP-001882,ORD-001882,DC-14,BOOKED,Carrier-B,2026-08-03T17:12:00,
SHP-001883,ORD-001883,DC-07,AT_DOCK,Carrier-C,2026-08-03T02:56:00,
SHP-001884,ORD-001884,DC-08,DEPARTED,Carrier-A,2026-08-04T18:34:00,
SHP-001885,ORD-001885,DC-03,DEPARTED,Carrier-C,2026-08-23T18:23:00,2026-08-23T18:35:00
SHP-001886,ORD-001886,DC-09,BOOKED,Carrier-D,2026-08-30T09:33:00,
SHP-001887,ORD-001887,DC-14,DELAYED,Carrier-A,2026-08-30T09:20:00,
SHP-001888,ORD-001888,DC-05,AT_DOCK,Carrier-B,2026-08-06T04:27:00,2026-08-06T05:13:00
SHP-001889,ORD-001889,DC-01,PLANNED,Carrier-D,2026-09-02T23:55:00,2026-09-03T00:42:00
SHP-001890,ORD-001890,DC-10,DELAYED,Carrier-B,2026-08-26T03:47:00,2026-08-26T04:29:00
SHP-001891,ORD-001891,DC-05,AT_DOCK,Carrier-D,2026-08-17T20:55:00,2026-08-17T21:27:00
SHP-001892,ORD-001892,DC-14,BOOKED,Carrier-C,2026-08-10T01:04:00,2026-08-10T00:48:00
SHP-001893,ORD-001893,DC-02,AT_DOCK,Carrier-A,2026-08-19T03:07:00,2026-08-19T03:11:00
SHP-001894,ORD-001894,DC-18,DELAYED,Carrier-C,2026-09-02T17:36:00,2026-09-02T17:38:00
SHP-001895,ORD-001895,DC-07,PLANNED,Carrier-D,2026-08-07T05:28:00,2026-08-07T06:09:00
SHP-001896,ORD-001896,DC-04,PLANNED,Carrier-D,2026-08-24T06:49:00,
SHP-001897,ORD-001897,DC-13,BOOKED,Carrier-C,2026-08-07T10:33:00,
SHP-001898,ORD-001898,DC-08,AT_DOCK,Carrier-D,2026-08-13T03:04:00,
SHP-001899,ORD-001899,DC-13,LOADED,Carrier-D,2026-08-25T04:20:00,
SHP-001900,ORD-001900,DC-12,BOOKED,Carrier-B,2026-08-10T04:27:00,2026-08-10T04:49:00
SHP-001901,ORD-001901,DC-11,DELAYED,Carrier-A,2026-08-05T02:38:00,
SHP-001902,ORD-001902,DC-10,LOADED,Carrier-A,2026-08-28T18:37:00,
SHP-001903,ORD-001903,DC-11,DELAYED,Carrier-A,2026-08-20T22:22:00,
SHP-001904,ORD-001904,DC-07,AT_DOCK,Carrier-B,2026-08-06T14:19:00,2026-08-06T15:19:00
SHP-001905,ORD-001905,DC-16,PLANNED,Carrier-D,2026-08-17T12:57:00,2026-08-17T12:42:00
SHP-001906,ORD-001906,DC-11,AT_DOCK,Carrier-D,2026-08-20T07:55:00,2026-08-20T08:33:00
SHP-001907,ORD-001907,DC-03,LOADED,Carrier-A,2026-08-21T17:25:00,
SHP-001908,ORD-001908,DC-10,AT_DOCK,Carrier-B,2026-08-23T10:11:00,
SHP-001909,ORD-001909,DC-05,BOOKED,Carrier-D,2026-08-26T19:39:00,2026-08-26T20:44:00
SHP-001910,ORD-001910,DC-01,AT_DOCK,Carrier-C,2026-08-25T09:46:00,2026-08-25T09:38:00
SHP-001911,ORD-001911,DC-14,LOADED,Carrier-D,2026-08-26T04:52:00,
SHP-001912,ORD-001912,DC-13,AT_DOCK,Carrier-B,2026-08-14T07:44:00,2026-08-14T08:54:00
SHP-001913,ORD-001913,DC-14,DELAYED,Carrier-D,2026-08-26T11:12:00,2026-08-26T12:17:00
SHP-001914,ORD-001914,DC-16,DEPARTED,Carrier-A,2026-08-24T04:50:00,2026-08-24T05:32:00
SHP-001915,ORD-001915,DC-05,DELAYED,Carrier-A,2026-08-09T18:29:00,
SHP-001916,ORD-001916,DC-12,PLANNED,Carrier-C,2026-08-13T02:25:00,
SHP-001917,ORD-001917,DC-16,AT_DOCK,Carrier-A,2026-08-24T11:39:00,
SHP-001918,ORD-001918,DC-11,AT_DOCK,Carrier-B,2026-08-23T03:36:00,2026-08-23T04:15:00
SHP-001919,ORD-001919,DC-06,DEPARTED,Carrier-B,2026-09-03T13:07:00,
SHP-001920,ORD-001920,DC-06,BOOKED,Carrier-B,2026-08-12T09:04:00,
SHP-001921,ORD-001921,DC-11,PLANNED,Carrier-D,2026-08-31T17:16:00,2026-08-31T17:05:00
SHP-001922,ORD-001922,DC-16,LOADED,Carrier-C,2026-08-13T20:58:00,
SHP-001923,ORD-001923,DC-09,BOOKED,Carrier-C,2026-08-17T09:04:00,2026-08-17T08:44:00
SHP-001924,ORD-001924,DC-18,DEPARTED,Carrier-C,2026-08-02T05:59:00,
SHP-001925,ORD-001925,DC-10,AT_DOCK,Carrier-D,2026-08-14T01:56:00,
SHP-001926,ORD-001926,DC-02,BOOKED,Carrier-A,2026-08-28T23:36:00,2026-08-28T23:49:00
SHP-001927,ORD-001927,DC-09,LOADED,Carrier-C,2026-08-17T10:47:00,
SHP-001928,ORD-001928,DC-15,BOOKED,Carrier-A,2026-08-15T17:30:00,
SHP-001929,ORD-001929,DC-10,LOADED,Carrier-B,2026-08-19T22:51:00,2026-08-19T23:42:00
SHP-001930,ORD-001930,DC-07,DEPARTED,Carrier-B,2026-08-14T04:54:00,
SHP-001931,ORD-001931,DC-02,AT_DOCK,Carrier-A,2026-09-01T09:26:00,2026-09-01T09:39:00
SHP-001932,ORD-001932,DC-02,AT_DOCK,Carrier-B,2026-08-01T22:20:00,
SHP-001933,ORD-001933,DC-06,BOOKED,Carrier-A,2026-08-16T07:08:00,2026-08-16T07:10:00
SHP-001934,ORD-001934,DC-06,LOADED,Carrier-A,2026-09-01T14:49:00,2026-09-01T15:20:00
SHP-001935,ORD-001935,DC-07,BOOKED,Carrier-C,2026-08-25T04:35:00,2026-08-25T04:20:00
SHP-001936,ORD-001936,DC-03,AT_DOCK,Carrier-C,2026-09-03T04:56:00,
SHP-001937,ORD-001937,DC-02,BOOKED,Carrier-D,2026-09-03T04:02:00,
SHP-001938,ORD-001938,DC-03,LOADED,Carrier-A,2026-08-12T16:49:00,
SHP-001939,ORD-001939,DC-12,BOOKED,Carrier-D,2026-08-05T13:12:00,
SHP-001940,ORD-001940,DC-12,DELAYED,Carrier-D,2026-09-02T14:18:00,
SHP-001941,ORD-001941,DC-05,DEPARTED,Carrier-B,2026-08-13T11:15:00,
SHP-001942,ORD-001942,DC-08,AT_DOCK,Carrier-C,2026-08-02T08:11:00,2026-08-02T08:38:00
SHP-001943,ORD-001943,DC-02,DELAYED,Carrier-B,2026-08-10T08:22:00,
SHP-001944,ORD-001944,DC-02,PLANNED,Carrier-A,2026-08-25T04:25:00,2026-08-25T04:26:00
SHP-001945,ORD-001945,DC-04,BOOKED,Carrier-C,2026-08-25T13:52:00,
SHP-001946,ORD-001946,DC-08,DEPARTED,Carrier-C,2026-08-13T23:06:00,2026-08-13T23:52:00
SHP-001947,ORD-001947,DC-04,DELAYED,Carrier-C,2026-08-15T19:10:00,2026-08-15T20:03:00
SHP-001948,ORD-001948,DC-12,DEPARTED,Carrier-D,2026-09-03T23:40:00,
SHP-001949,ORD-001949,DC-04,PLANNED,Carrier-A,2026-08-30T12:30:00,2026-08-30T13:30:00
SHP-001950,ORD-001950,DC-05,BOOKED,Carrier-A,2026-08-07T13:48:00,2026-08-07T14:15:00
SHP-001951,ORD-001951,DC-08,BOOKED,Carrier-A,2026-09-05T14:42:00,2026-09-05T14:26:00
SHP-001952,ORD-001952,DC-05,PLANNED,Carrier-D,2026-08-11T17:46:00,2026-08-11T18:43:00
SHP-001953,ORD-001953,DC-17,LOADED,Carrier-C,2026-09-01T03:16:00,2026-09-01T03:31:00
SHP-001954,ORD-001954,DC-04,LOADED,Carrier-B,2026-08-03T20:09:00,2026-08-03T20:47:00
SHP-001955,ORD-001955,DC-06,DEPARTED,Carrier-B,2026-08-25T14:11:00,2026-08-25T15:03:00
SHP-001956,ORD-001956,DC-17,BOOKED,Carrier-C,2026-09-04T22:28:00,2026-09-04T23:12:00
SHP-001957,ORD-001957,DC-17,DEPARTED,Carrier-A,2026-08-28T07:49:00,
SHP-001958,ORD-001958,DC-02,BOOKED,Carrier-C,2026-09-05T03:58:00,2026-09-05T03:59:00
SHP-001959,ORD-001959,DC-13,AT_DOCK,Carrier-B,2026-08-03T08:37:00,
SHP-001960,ORD-001960,DC-01,LOADED,Carrier-D,2026-08-06T10:55:00,
SHP-001961,ORD-001961,DC-15,LOADED,Carrier-C,2026-08-22T08:39:00,2026-08-22T09:42:00
SHP-001962,ORD-001962,DC-05,LOADED,Carrier-C,2026-09-02T14:42:00,2026-09-02T15:26:00
SHP-001963,ORD-001963,DC-04,LOADED,Carrier-D,2026-08-14T08:14:00,2026-08-14T08:18:00
SHP-001964,ORD-001964,DC-13,AT_DOCK,Carrier-C,2026-08-26T23:17:00,
SHP-001965,ORD-001965,DC-17,BOOKED,Carrier-B,2026-08-27T04:42:00,2026-08-27T04:53:00
SHP-001966,ORD-001966,DC-08,BOOKED,Carrier-D,2026-08-17T16:09:00,
SHP-001967,ORD-001967,DC-15,PLANNED,Carrier-C,2026-08-30T17:05:00,2026-08-30T17:38:00
SHP-001968,ORD-001968,DC-12,DEPARTED,Carrier-B,2026-08-13T08:20:00,2026-08-13T09:13:00
SHP-001969,ORD-001969,DC-16,LOADED,Carrier-D,2026-08-09T22:16:00,
SHP-001970,ORD-001970,DC-18,DEPARTED,Carrier-D,2026-09-02T15:34:00,
SHP-001971,ORD-001971,DC-16,LOADED,Carrier-D,2026-08-23T06:21:00,2026-08-23T06:28:00
SHP-001972,ORD-001972,DC-15,DEPARTED,Carrier-B,2026-08-06T13:13:00,
SHP-001973,ORD-001973,DC-02,PLANNED,Carrier-A,2026-08-30T12:20:00,2026-08-30T13:18:00
SHP-001974,ORD-001974,DC-18,DEPARTED,Carrier-C,2026-09-03T18:04:00,
SHP-001975,ORD-001975,DC-11,DEPARTED,Carrier-D,2026-08-26T22:53:00,
SHP-001976,ORD-001976,DC-17,DELAYED,Carrier-C,2026-08-27T11:34:00,
SHP-001977,ORD-001977,DC-11,BOOKED,Carrier-B,2026-08-10T10:06:00,2026-08-10T10:01:00
SHP-001978,ORD-001978,DC-03,BOOKED,Carrier-B,2026-08-13T14:45:00,
SHP-001979,ORD-001979,DC-04,PLANNED,Carrier-D,2026-08-20T12:18:00,
SHP-001980,ORD-001980,DC-11,LOADED,Carrier-B,2026-08-05T10:50:00,
SHP-001981,ORD-001981,DC-09,DEPARTED,Carrier-D,2026-08-03T20:27:00,
SHP-001982,ORD-001982,DC-08,PLANNED,Carrier-B,2026-08-19T21:28:00,
SHP-001983,ORD-001983,DC-04,LOADED,Carrier-B,2026-08-05T11:13:00,
SHP-001984,ORD-001984,DC-15,AT_DOCK,Carrier-C,2026-09-02T08:02:00,2026-09-02T08:40:00
SHP-001985,ORD-001985,DC-13,PLANNED,Carrier-D,2026-08-08T18:59:00,2026-08-08T19:01:00
SHP-001986,ORD-001986,DC-12,BOOKED,Carrier-A,2026-09-03T05:30:00,2026-09-03T06:29:00
SHP-001987,ORD-001987,DC-17,BOOKED,Carrier-A,2026-08-20T09:11:00,2026-08-20T10:12:00
SHP-001988,ORD-001988,DC-06,AT_DOCK,Carrier-A,2026-08-27T20:10:00,
SHP-001989,ORD-001989,DC-16,DEPARTED,Carrier-B,2026-09-03T06:40:00,
SHP-001990,ORD-001990,DC-04,DEPARTED,Carrier-C,2026-08-17T19:38:00,
SHP-001991,ORD-001991,DC-01,DELAYED,Carrier-B,2026-08-16T00:22:00,
