order_id,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-001780,DC-13,STANDARD,2026-08-06T04:54:00,2026-08-06T16:54:00,PICKING,HOLD,EU,NEXT_DAY
ORD-001781,DC-04,STANDARD,2026-08-22T15:10:00,2026-08-23T03:10:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-001782,DC-04,EXPEDITE,2026-08-25T03:45:00,2026-08-26T03:45:00,RELEASED,HOLD,EU,STANDARD
ORD-001783,DC-04,EXPEDITE,2026-08-20T13:36:00,2026-08-21T13:36:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-001784,DC-11,STANDARD,2026-08-30T03:35:00,2026-08-31T03:35:00,SHIPPED,HOLD,LATAM,NEXT_DAY
ORD-001785,DC-05,CRITICAL,2026-08-08T03:46:00,2026-08-09T03:46:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001786,DC-09,STANDARD,2026-08-23T05:49:00,2026-08-23T11:49:00,ALLOCATED,HOLD,MEA,STANDARD
ORD-001787,DC-14,STANDARD,2026-08-20T16:59:00,2026-08-21T00:59:00,RELEASED,HOLD,NA,SAME_DAY
ORD-001788,DC-05,STANDARD,2026-08-05T11:18:00,2026-08-05T17:18:00,ALLOCATED,EXCEPTION,EU,NEXT_DAY
ORD-001789,DC-02,CRITICAL,2026-08-10T17:19:00,2026-08-11T05:19:00,SHIPPED,HOLD,MEA,NEXT_DAY
ORD-001790,DC-18,STANDARD,2026-09-03T16:05:00,2026-09-03T22:05:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-001791,DC-04,STANDARD,2026-08-15T04:50:00,2026-08-15T10:50:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-001792,DC-09,STANDARD,2026-08-04T02:05:00,2026-08-04T08:05:00,SHIPPED,EXCEPTION,EU,NEXT_DAY
ORD-001793,DC-02,EXPEDITE,2026-08-17T06:52:00,2026-08-17T10:52:00,PICKING,PICKING,MEA,SAME_DAY
ORD-001794,DC-15,STANDARD,2026-08-08T14:21:00,2026-08-08T20:21:00,PICKING,PICKING,NA,STANDARD
ORD-001795,DC-12,EXPEDITE,2026-08-25T14:50:00,2026-08-25T18:50:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-001796,DC-16,EXPEDITE,2026-08-14T18:26:00,2026-08-14T22:26:00,ALLOCATED,HOLD,LATAM,NEXT_DAY
ORD-001797,DC-04,CRITICAL,2026-08-28T12:46:00,2026-08-29T00:46:00,SHIPPED,EXCEPTION,LATAM,STANDARD
ORD-001798,DC-15,STANDARD,2026-08-02T21:41:00,2026-08-03T05:41:00,RELEASED,RELEASED,APAC,STANDARD
ORD-001799,DC-15,STANDARD,2026-08-14T12:51:00,2026-08-14T20:51:00,PACKING,PACKING,LATAM,STANDARD
ORD-001800,DC-12,EXPEDITE,2026-08-27T05:27:00,2026-08-27T17:27:00,SHIPPED,HOLD,LATAM,SAME_DAY
ORD-001801,DC-10,STANDARD,2026-09-03T15:17:00,2026-09-03T23:17:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001802,DC-09,EXPEDITE,2026-08-09T23:27:00,2026-08-10T05:27:00,STAGED,STAGED,LATAM,STANDARD
ORD-001803,DC-10,EXPEDITE,2026-08-19T04:31:00,2026-08-19T12:31:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-001804,DC-11,EXPEDITE,2026-09-01T02:23:00,2026-09-01T06:23:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-001805,DC-12,CRITICAL,2026-08-05T18:49:00,2026-08-06T00:49:00,PICKING,HOLD,EU,NEXT_DAY
ORD-001806,DC-17,EXPEDITE,2026-08-10T10:43:00,2026-08-10T16:43:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-001807,DC-18,STANDARD,2026-08-14T07:13:00,2026-08-15T07:13:00,RELEASED,EXCEPTION,LATAM,NEXT_DAY
ORD-001808,DC-07,STANDARD,2026-08-13T00:40:00,2026-08-14T00:40:00,PICKING,PICKING,MEA,STANDARD
ORD-001809,DC-15,STANDARD,2026-08-28T18:44:00,2026-08-29T02:44:00,PICKING,HOLD,NA,NEXT_DAY
ORD-001810,DC-15,STANDARD,2026-08-09T20:17:00,2026-08-10T20:17:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-001811,DC-16,STANDARD,2026-08-01T20:11:00,2026-08-02T02:11:00,PACKING,PACKING,APAC,STANDARD
ORD-001812,DC-15,EXPEDITE,2026-08-10T00:55:00,2026-08-10T04:55:00,ALLOCATED,HOLD,LATAM,STANDARD
ORD-001813,DC-13,STANDARD,2026-08-19T21:38:00,2026-08-20T03:38:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-001814,DC-13,STANDARD,2026-08-31T13:19:00,2026-08-31T19:19:00,PACKING,PACKING,NA,SAME_DAY
ORD-001815,DC-07,STANDARD,2026-09-02T12:06:00,2026-09-02T18:06:00,ALLOCATED,EXCEPTION,LATAM,NEXT_DAY
ORD-001816,DC-17,EXPEDITE,2026-08-12T08:16:00,2026-08-13T08:16:00,STAGED,EXCEPTION,APAC,STANDARD
ORD-001817,DC-10,STANDARD,2026-08-21T02:47:00,2026-08-21T14:47:00,RELEASED,RELEASED,MEA,STANDARD
ORD-001818,DC-10,STANDARD,2026-08-02T04:05:00,2026-08-02T08:05:00,STAGED,STAGED,MEA,NEXT_DAY
ORD-001819,DC-09,STANDARD,2026-08-28T07:36:00,2026-08-28T19:36:00,ALLOCATED,EXCEPTION,NA,NEXT_DAY
ORD-001820,DC-08,STANDARD,2026-08-30T00:40:00,2026-08-30T04:40:00,ALLOCATED,HOLD,NA,NEXT_DAY
ORD-001821,DC-18,CRITICAL,2026-08-31T06:07:00,2026-09-01T06:07:00,STAGED,HOLD,NA,NEXT_DAY
ORD-001822,DC-08,STANDARD,2026-08-01T19:19:00,2026-08-02T01:19:00,RELEASED,HOLD,LATAM,NEXT_DAY
ORD-001823,DC-12,STANDARD,2026-08-09T19:24:00,2026-08-10T07:24:00,SHIPPED,SHIPPED,EU,SAME_DAY
ORD-001824,DC-04,STANDARD,2026-08-29T00:59:00,2026-08-29T08:59:00,STAGED,STAGED,EU,SAME_DAY
ORD-001825,DC-12,STANDARD,2026-08-16T14:43:00,2026-08-17T14:43:00,RELEASED,RELEASED,NA,SAME_DAY
ORD-001826,DC-10,CRITICAL,2026-08-29T23:21:00,2026-08-30T07:21:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-001827,DC-14,STANDARD,2026-08-07T23:10:00,2026-08-08T03:10:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-001828,DC-10,EXPEDITE,2026-08-16T00:14:00,2026-08-16T08:14:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-001829,DC-06,STANDARD,2026-09-01T16:16:00,2026-09-01T20:16:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-001830,DC-10,STANDARD,2026-08-31T10:03:00,2026-08-31T22:03:00,SHIPPED,HOLD,LATAM,STANDARD
ORD-001831,DC-16,EXPEDITE,2026-08-25T14:44:00,2026-08-26T14:44:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-001832,DC-03,STANDARD,2026-08-27T21:05:00,2026-08-28T03:05:00,STAGED,STAGED,MEA,SAME_DAY
ORD-001833,DC-06,CRITICAL,2026-08-03T10:21:00,2026-08-03T22:21:00,ALLOCATED,EXCEPTION,NA,STANDARD
ORD-001834,DC-06,CRITICAL,2026-08-02T02:23:00,2026-08-02T14:23:00,STAGED,EXCEPTION,MEA,NEXT_DAY
ORD-001835,DC-12,STANDARD,2026-08-06T21:33:00,2026-08-07T03:33:00,PACKING,PACKING,EU,SAME_DAY
ORD-001836,DC-05,STANDARD,2026-08-30T13:34:00,2026-08-30T19:34:00,PICKING,EXCEPTION,APAC,STANDARD
ORD-001837,DC-01,STANDARD,2026-08-01T14:10:00,2026-08-01T20:10:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-001838,DC-01,EXPEDITE,2026-08-16T22:58:00,2026-08-17T04:58:00,RELEASED,HOLD,MEA,NEXT_DAY
ORD-001839,DC-03,STANDARD,2026-08-05T13:35:00,2026-08-06T13:35:00,STAGED,STAGED,MEA,STANDARD
ORD-001840,DC-06,STANDARD,2026-09-01T07:26:00,2026-09-01T15:26:00,SHIPPED,HOLD,MEA,NEXT_DAY
ORD-001841,DC-16,STANDARD,2026-08-08T15:54:00,2026-08-08T21:54:00,PICKING,HOLD,APAC,STANDARD
ORD-001842,DC-03,STANDARD,2026-08-11T07:06:00,2026-08-11T13:06:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-001843,DC-13,STANDARD,2026-08-19T17:50:00,2026-08-19T21:50:00,PICKING,PICKING,MEA,SAME_DAY
ORD-001844,DC-09,STANDARD,2026-08-28T05:04:00,2026-08-28T11:04:00,PACKING,PACKING,EU,NEXT_DAY
ORD-001845,DC-10,STANDARD,2026-08-04T04:03:00,2026-08-04T10:03:00,STAGED,STAGED,LATAM,STANDARD
ORD-001846,DC-08,EXPEDITE,2026-08-06T12:01:00,2026-08-06T16:01:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-001847,DC-02,STANDARD,2026-08-18T05:11:00,2026-08-18T09:11:00,PICKING,HOLD,NA,NEXT_DAY
ORD-001848,DC-09,STANDARD,2026-08-04T20:37:00,2026-08-05T08:37:00,PICKING,PICKING,EU,NEXT_DAY
ORD-001849,DC-09,STANDARD,2026-08-24T15:33:00,2026-08-25T03:33:00,PICKING,HOLD,EU,STANDARD
ORD-001850,DC-11,CRITICAL,2026-08-27T01:17:00,2026-08-27T05:17:00,PICKING,HOLD,EU,STANDARD
ORD-001851,DC-14,EXPEDITE,2026-08-26T00:41:00,2026-08-26T06:41:00,PICKING,PICKING,NA,SAME_DAY
ORD-001852,DC-18,STANDARD,2026-08-19T20:08:00,2026-08-20T02:08:00,STAGED,HOLD,MEA,NEXT_DAY
ORD-001853,DC-16,CRITICAL,2026-08-04T01:58:00,2026-08-04T13:58:00,PACKING,PACKING,NA,NEXT_DAY
ORD-001854,DC-06,STANDARD,2026-08-23T20:29:00,2026-08-24T04:29:00,PICKING,EXCEPTION,NA,STANDARD
ORD-001855,DC-16,STANDARD,2026-08-20T04:18:00,2026-08-20T10:18:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-001856,DC-08,STANDARD,2026-08-29T13:42:00,2026-08-29T21:42:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-001857,DC-03,CRITICAL,2026-08-06T14:40:00,2026-08-07T14:40:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-001858,DC-15,CRITICAL,2026-08-11T17:47:00,2026-08-12T01:47:00,SHIPPED,HOLD,EU,STANDARD
ORD-001859,DC-16,STANDARD,2026-08-05T04:13:00,2026-08-05T16:13:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-001860,DC-11,STANDARD,2026-08-21T10:21:00,2026-08-21T16:21:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-001861,DC-08,STANDARD,2026-08-26T16:11:00,2026-08-26T22:11:00,SHIPPED,HOLD,APAC,STANDARD
ORD-001862,DC-04,STANDARD,2026-09-04T16:37:00,2026-09-05T16:37:00,PACKING,HOLD,APAC,STANDARD
ORD-001863,DC-14,EXPEDITE,2026-08-18T07:07:00,2026-08-18T15:07:00,PACKING,HOLD,EU,STANDARD
ORD-001864,DC-06,EXPEDITE,2026-08-21T19:28:00,2026-08-22T19:28:00,PACKING,EXCEPTION,APAC,STANDARD
ORD-001865,DC-15,CRITICAL,2026-09-04T23:10:00,2026-09-05T23:10:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-001866,DC-14,STANDARD,2026-08-12T00:44:00,2026-08-12T04:44:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-001867,DC-11,STANDARD,2026-08-11T12:26:00,2026-08-11T16:26:00,RELEASED,HOLD,EU,STANDARD
ORD-001868,DC-06,EXPEDITE,2026-08-17T23:17:00,2026-08-18T03:17:00,EXCEPTION,HOLD,LATAM,STANDARD
ORD-001869,DC-11,CRITICAL,2026-08-31T02:05:00,2026-08-31T10:05:00,SHIPPED,EXCEPTION,APAC,SAME_DAY
ORD-001870,DC-03,EXPEDITE,2026-08-06T13:39:00,2026-08-07T13:39:00,RELEASED,HOLD,EU,STANDARD
ORD-001871,DC-12,STANDARD,2026-08-20T02:55:00,2026-08-20T08:55:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-001872,DC-09,STANDARD,2026-08-21T20:21:00,2026-08-22T00:21:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-001873,DC-03,STANDARD,2026-08-27T04:44:00,2026-08-27T16:44:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-001874,DC-14,STANDARD,2026-08-10T06:38:00,2026-08-10T18:38:00,PACKING,HOLD,LATAM,NEXT_DAY
ORD-001875,DC-04,STANDARD,2026-08-20T14:33:00,2026-08-20T18:33:00,PICKING,HOLD,EU,SAME_DAY
ORD-001876,DC-17,STANDARD,2026-08-16T05:44:00,2026-08-16T09:44:00,PICKING,EXCEPTION,EU,NEXT_DAY
ORD-001877,DC-06,STANDARD,2026-08-15T22:07:00,2026-08-16T10:07:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-001878,DC-17,EXPEDITE,2026-08-06T23:15:00,2026-08-07T07:15:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-001879,DC-16,STANDARD,2026-08-22T06:33:00,2026-08-23T06:33:00,STAGED,STAGED,MEA,STANDARD
ORD-001880,DC-07,STANDARD,2026-09-01T17:20:00,2026-09-02T01:20:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-001881,DC-12,STANDARD,2026-08-08T10:01:00,2026-08-08T16:01:00,SHIPPED,HOLD,EU,SAME_DAY
ORD-001882,DC-14,STANDARD,2026-08-03T13:12:00,2026-08-03T17:12:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-001883,DC-07,STANDARD,2026-08-02T20:56:00,2026-08-03T02:56:00,STAGED,HOLD,MEA,SAME_DAY
ORD-001884,DC-08,STANDARD,2026-08-04T14:34:00,2026-08-04T18:34:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-001885,DC-03,STANDARD,2026-08-23T12:23:00,2026-08-23T18:23:00,PICKING,PICKING,APAC,SAME_DAY
ORD-001886,DC-09,STANDARD,2026-08-30T05:33:00,2026-08-30T09:33:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-001887,DC-14,STANDARD,2026-08-30T01:20:00,2026-08-30T09:20:00,PACKING,HOLD,MEA,STANDARD
ORD-001888,DC-05,EXPEDITE,2026-08-05T04:27:00,2026-08-06T04:27:00,RELEASED,EXCEPTION,APAC,NEXT_DAY
ORD-001889,DC-01,STANDARD,2026-09-01T23:55:00,2026-09-02T23:55:00,STAGED,STAGED,APAC,SAME_DAY
ORD-001890,DC-10,STANDARD,2026-08-25T23:47:00,2026-08-26T03:47:00,PACKING,EXCEPTION,LATAM,SAME_DAY
ORD-001891,DC-05,CRITICAL,2026-08-17T16:55:00,2026-08-17T20:55:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-001892,DC-14,STANDARD,2026-08-09T17:04:00,2026-08-10T01:04:00,RELEASED,EXCEPTION,NA,STANDARD
ORD-001893,DC-02,STANDARD,2026-08-18T15:07:00,2026-08-19T03:07:00,EXCEPTION,EXCEPTION,NA,NEXT_DAY
ORD-001894,DC-18,EXPEDITE,2026-09-02T05:36:00,2026-09-02T17:36:00,STAGED,STAGED,NA,NEXT_DAY
ORD-001895,DC-07,CRITICAL,2026-08-07T01:28:00,2026-08-07T05:28:00,PACKING,PACKING,NA,NEXT_DAY
ORD-001896,DC-04,STANDARD,2026-08-24T00:49:00,2026-08-24T06:49:00,RELEASED,RELEASED,APAC,SAME_DAY
ORD-001897,DC-13,EXPEDITE,2026-08-07T04:33:00,2026-08-07T10:33:00,RELEASED,EXCEPTION,MEA,SAME_DAY
ORD-001898,DC-08,STANDARD,2026-08-12T03:04:00,2026-08-13T03:04:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-001899,DC-13,STANDARD,2026-08-25T00:20:00,2026-08-25T04:20:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-001900,DC-12,STANDARD,2026-08-10T00:27:00,2026-08-10T04:27:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001901,DC-11,CRITICAL,2026-08-04T22:38:00,2026-08-05T02:38:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-001902,DC-10,STANDARD,2026-08-28T14:37:00,2026-08-28T18:37:00,PACKING,PACKING,LATAM,STANDARD
ORD-001903,DC-11,EXPEDITE,2026-08-20T10:22:00,2026-08-20T22:22:00,SHIPPED,HOLD,MEA,STANDARD
ORD-001904,DC-07,STANDARD,2026-08-06T08:19:00,2026-08-06T14:19:00,STAGED,STAGED,EU,SAME_DAY
ORD-001905,DC-16,EXPEDITE,2026-08-16T12:57:00,2026-08-17T12:57:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-001906,DC-11,STANDARD,2026-08-20T01:55:00,2026-08-20T07:55:00,STAGED,STAGED,EU,STANDARD
ORD-001907,DC-03,STANDARD,2026-08-21T11:25:00,2026-08-21T17:25:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-001908,DC-10,STANDARD,2026-08-22T22:11:00,2026-08-23T10:11:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-001909,DC-05,STANDARD,2026-08-26T11:39:00,2026-08-26T19:39:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-001910,DC-01,STANDARD,2026-08-24T09:46:00,2026-08-25T09:46:00,RELEASED,RELEASED,NA,STANDARD
ORD-001911,DC-14,STANDARD,2026-08-25T20:52:00,2026-08-26T04:52:00,PICKING,EXCEPTION,LATAM,SAME_DAY
ORD-001912,DC-13,STANDARD,2026-08-13T07:44:00,2026-08-14T07:44:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-001913,DC-14,EXPEDITE,2026-08-26T03:12:00,2026-08-26T11:12:00,SHIPPED,HOLD,EU,SAME_DAY
ORD-001914,DC-16,EXPEDITE,2026-08-23T20:50:00,2026-08-24T04:50:00,PACKING,EXCEPTION,MEA,STANDARD
ORD-001915,DC-05,CRITICAL,2026-08-09T14:29:00,2026-08-09T18:29:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-001916,DC-12,STANDARD,2026-08-12T18:25:00,2026-08-13T02:25:00,PACKING,EXCEPTION,APAC,NEXT_DAY
ORD-001917,DC-16,STANDARD,2026-08-23T23:39:00,2026-08-24T11:39:00,PACKING,EXCEPTION,MEA,SAME_DAY
ORD-001918,DC-11,STANDARD,2026-08-22T15:36:00,2026-08-23T03:36:00,STAGED,STAGED,NA,SAME_DAY
ORD-001919,DC-06,STANDARD,2026-09-03T01:07:00,2026-09-03T13:07:00,STAGED,STAGED,EU,STANDARD
ORD-001920,DC-06,STANDARD,2026-08-12T05:04:00,2026-08-12T09:04:00,PICKING,PICKING,EU,STANDARD
ORD-001921,DC-11,STANDARD,2026-08-31T09:16:00,2026-08-31T17:16:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-001922,DC-16,STANDARD,2026-08-13T12:58:00,2026-08-13T20:58:00,EXCEPTION,EXCEPTION,NA,NEXT_DAY
ORD-001923,DC-09,STANDARD,2026-08-16T21:04:00,2026-08-17T09:04:00,ALLOCATED,EXCEPTION,NA,NEXT_DAY
ORD-001924,DC-18,STANDARD,2026-08-01T23:59:00,2026-08-02T05:59:00,RELEASED,RELEASED,NA,STANDARD
ORD-001925,DC-10,STANDARD,2026-08-13T17:56:00,2026-08-14T01:56:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-001926,DC-02,STANDARD,2026-08-28T11:36:00,2026-08-28T23:36:00,ALLOCATED,EXCEPTION,EU,NEXT_DAY
ORD-001927,DC-09,EXPEDITE,2026-08-16T10:47:00,2026-08-17T10:47:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-001928,DC-15,STANDARD,2026-08-15T11:30:00,2026-08-15T17:30:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-001929,DC-10,STANDARD,2026-08-19T18:51:00,2026-08-19T22:51:00,RELEASED,RELEASED,NA,STANDARD
ORD-001930,DC-07,EXPEDITE,2026-08-13T04:54:00,2026-08-14T04:54:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-001931,DC-02,STANDARD,2026-09-01T03:26:00,2026-09-01T09:26:00,EXCEPTION,EXCEPTION,NA,NEXT_DAY
ORD-001932,DC-02,EXPEDITE,2026-08-01T14:20:00,2026-08-01T22:20:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-001933,DC-06,EXPEDITE,2026-08-15T23:08:00,2026-08-16T07:08:00,PICKING,PICKING,LATAM,STANDARD
ORD-001934,DC-06,STANDARD,2026-08-31T14:49:00,2026-09-01T14:49:00,STAGED,EXCEPTION,NA,SAME_DAY
ORD-001935,DC-07,EXPEDITE,2026-08-25T00:35:00,2026-08-25T04:35:00,PACKING,PACKING,APAC,STANDARD
ORD-001936,DC-03,EXPEDITE,2026-09-02T20:56:00,2026-09-03T04:56:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-001937,DC-02,STANDARD,2026-09-02T04:02:00,2026-09-03T04:02:00,SHIPPED,HOLD,LATAM,SAME_DAY
ORD-001938,DC-03,EXPEDITE,2026-08-12T12:49:00,2026-08-12T16:49:00,STAGED,STAGED,LATAM,SAME_DAY
ORD-001939,DC-12,STANDARD,2026-08-04T13:12:00,2026-08-05T13:12:00,ALLOCATED,EXCEPTION,NA,STANDARD
ORD-001940,DC-12,EXPEDITE,2026-09-01T14:18:00,2026-09-02T14:18:00,PACKING,PACKING,NA,SAME_DAY
ORD-001941,DC-05,STANDARD,2026-08-13T03:15:00,2026-08-13T11:15:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-001942,DC-08,STANDARD,2026-08-02T02:11:00,2026-08-02T08:11:00,PACKING,PACKING,APAC,SAME_DAY
ORD-001943,DC-02,CRITICAL,2026-08-09T20:22:00,2026-08-10T08:22:00,STAGED,HOLD,EU,STANDARD
ORD-001944,DC-02,CRITICAL,2026-08-25T00:25:00,2026-08-25T04:25:00,SHIPPED,EXCEPTION,NA,NEXT_DAY
ORD-001945,DC-04,STANDARD,2026-08-25T01:52:00,2026-08-25T13:52:00,STAGED,EXCEPTION,LATAM,NEXT_DAY
ORD-001946,DC-08,STANDARD,2026-08-13T11:06:00,2026-08-13T23:06:00,SHIPPED,EXCEPTION,NA,STANDARD
ORD-001947,DC-04,STANDARD,2026-08-15T15:10:00,2026-08-15T19:10:00,RELEASED,HOLD,MEA,STANDARD
ORD-001948,DC-12,STANDARD,2026-09-03T19:40:00,2026-09-03T23:40:00,PACKING,PACKING,NA,STANDARD
ORD-001949,DC-04,STANDARD,2026-08-30T08:30:00,2026-08-30T12:30:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-001950,DC-05,EXPEDITE,2026-08-07T05:48:00,2026-08-07T13:48:00,STAGED,STAGED,EU,SAME_DAY
ORD-001951,DC-08,STANDARD,2026-09-04T14:42:00,2026-09-05T14:42:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-001952,DC-05,CRITICAL,2026-08-10T17:46:00,2026-08-11T17:46:00,ALLOCATED,HOLD,NA,STANDARD
ORD-001953,DC-17,CRITICAL,2026-08-31T19:16:00,2026-09-01T03:16:00,PICKING,HOLD,APAC,SAME_DAY
ORD-001954,DC-04,STANDARD,2026-08-02T20:09:00,2026-08-03T20:09:00,RELEASED,RELEASED,EU,STANDARD
ORD-001955,DC-06,STANDARD,2026-08-25T08:11:00,2026-08-25T14:11:00,PICKING,PICKING,MEA,STANDARD
ORD-001956,DC-17,EXPEDITE,2026-09-04T16:28:00,2026-09-04T22:28:00,SHIPPED,HOLD,APAC,NEXT_DAY
ORD-001957,DC-17,STANDARD,2026-08-27T23:49:00,2026-08-28T07:49:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-001958,DC-02,STANDARD,2026-09-04T19:58:00,2026-09-05T03:58:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-001959,DC-13,STANDARD,2026-08-02T20:37:00,2026-08-03T08:37:00,PACKING,PACKING,NA,STANDARD
ORD-001960,DC-01,EXPEDITE,2026-08-05T22:55:00,2026-08-06T10:55:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-001961,DC-15,STANDARD,2026-08-22T04:39:00,2026-08-22T08:39:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001962,DC-05,EXPEDITE,2026-09-02T10:42:00,2026-09-02T14:42:00,ALLOCATED,EXCEPTION,MEA,STANDARD
ORD-001963,DC-04,EXPEDITE,2026-08-13T20:14:00,2026-08-14T08:14:00,SHIPPED,HOLD,LATAM,SAME_DAY
ORD-001964,DC-13,CRITICAL,2026-08-25T23:17:00,2026-08-26T23:17:00,PICKING,EXCEPTION,APAC,SAME_DAY
ORD-001965,DC-17,STANDARD,2026-08-26T04:42:00,2026-08-27T04:42:00,SHIPPED,HOLD,NA,SAME_DAY
ORD-001966,DC-08,STANDARD,2026-08-17T08:09:00,2026-08-17T16:09:00,STAGED,STAGED,NA,STANDARD
ORD-001967,DC-15,STANDARD,2026-08-29T17:05:00,2026-08-30T17:05:00,PICKING,PICKING,MEA,SAME_DAY
ORD-001968,DC-12,EXPEDITE,2026-08-13T00:20:00,2026-08-13T08:20:00,STAGED,HOLD,APAC,NEXT_DAY
ORD-001969,DC-16,CRITICAL,2026-08-08T22:16:00,2026-08-09T22:16:00,STAGED,STAGED,NA,STANDARD
ORD-001970,DC-18,STANDARD,2026-09-01T15:34:00,2026-09-02T15:34:00,PICKING,PICKING,MEA,NEXT_DAY
ORD-001971,DC-16,STANDARD,2026-08-22T22:21:00,2026-08-23T06:21:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-001972,DC-15,EXPEDITE,2026-08-06T05:13:00,2026-08-06T13:13:00,SHIPPED,EXCEPTION,NA,NEXT_DAY
ORD-001973,DC-02,EXPEDITE,2026-08-30T08:20:00,2026-08-30T12:20:00,PACKING,EXCEPTION,LATAM,STANDARD
ORD-001974,DC-18,STANDARD,2026-09-03T10:04:00,2026-09-03T18:04:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-001975,DC-11,STANDARD,2026-08-26T14:53:00,2026-08-26T22:53:00,STAGED,STAGED,NA,STANDARD
ORD-001976,DC-17,EXPEDITE,2026-08-26T11:34:00,2026-08-27T11:34:00,RELEASED,RELEASED,NA,STANDARD
ORD-001977,DC-11,STANDARD,2026-08-10T04:06:00,2026-08-10T10:06:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-001978,DC-03,STANDARD,2026-08-13T02:45:00,2026-08-13T14:45:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-001979,DC-04,STANDARD,2026-08-20T08:18:00,2026-08-20T12:18:00,STAGED,HOLD,EU,NEXT_DAY
ORD-001980,DC-11,STANDARD,2026-08-05T04:50:00,2026-08-05T10:50:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-001981,DC-09,STANDARD,2026-08-03T16:27:00,2026-08-03T20:27:00,RELEASED,HOLD,NA,SAME_DAY
ORD-001982,DC-08,STANDARD,2026-08-18T21:28:00,2026-08-19T21:28:00,PICKING,HOLD,NA,SAME_DAY
ORD-001983,DC-04,STANDARD,2026-08-04T23:13:00,2026-08-05T11:13:00,PACKING,HOLD,EU,NEXT_DAY
